,Image,Accuracy,F1,Jaccard,Recall,Precision
0,Placa1-imagen2.jpg,0.9993302387267905,0.9465325569084172,0.8984924623115578,0.951063829787234,0.9420442571127503
1,Placa1-imagen6.jpg,0.9992219274977896,0.9490888053225339,0.9031103770988164,0.9610427650849444,0.9374285714285714
2,Placa1-imagen10.jpg,0.9991445623342176,0.9541197391819798,0.9122647925640445,0.9576392194193242,0.9506260335459485
3,Placa1-imagen12.jpg,0.999394341290893,0.9497063142437592,0.9042292904578818,0.9542604205090373,0.9451954694921447
4,Placa1-imagen19.jpg,0.9994031830238727,0.9404761904761905,0.8876404494382022,0.9375824175824176,0.9433878814683768
5,Placa1-imagen20.jpg,0.9993965517241379,0.9598824393828067,0.9228595648488274,0.9688519727083952,0.9510774606872452
