,Image,Accuracy,F1,Jaccard,Recall,Precision
0,Placa1-imagen2.jpg,0.9996242263483642,0.9701754385964912,0.9420783645655877,0.9804964539007093,0.9600694444444444
1,Placa1-imagen6.jpg,0.9995822281167108,0.972739073993942,0.9469250210614996,0.9876977152899824,0.9582267689684569
2,Placa1-imagen10.jpg,0.9994628647214854,0.9713814627252384,0.9443553927181131,0.9814374107567825,0.9615294940545581
3,Placa1-imagen12.jpg,0.9996374889478338,0.9702575262966993,0.9422331806974287,0.9867207672445591,0.9543346414555833
4,Placa1-imagen19.jpg,0.9998275862068966,0.9829991281604185,0.9665666523789113,0.9912087912087912,0.9749243406830955
5,Placa1-imagen20.jpg,0.9996971706454465,0.979879571155823,0.9605528361646991,0.9896173242361317,0.9703315881326352
