epoch,dice_coef,iou,loss,precision_1,recall_1,val_dice_coef,val_iou,val_loss,val_precision_1,val_recall_1
27,0.85704964,0.750254,0.003437897967456212,0.97747827,0.38847372,0.8563157,0.74873435,0.002695954404771328,0.96710193,0.61380297
28,0.8584516,0.75233746,0.0034071218776029295,0.97676796,0.38858008,0.85982955,0.7541236,0.002981088822707534,0.9224824,0.65627986
29,0.86424345,0.76121014,0.003272701194915964,0.97896796,0.3897119,0.8404907,0.7248675,0.003343053627759218,0.9525647,0.6097386
30,0.8642004,0.761097,0.003269134944191116,0.9782815,0.3896573,0.8296336,0.7088663,0.004020334221422672,0.9768404,0.5647115
31,0.86849535,0.7677322,0.003157326619297829,0.9796172,0.39088812,0.88284004,0.7902538,0.0022055136505514383,0.968523,0.6375518
32,0.8745889,0.77725893,0.0030314197363115326,0.9823297,0.39182544,0.81935716,0.6939925,0.006148223765194416,0.96942985,0.5433535
33,0.86253595,0.75870425,0.003329942555865273,0.9744124,0.38839355,0.82389057,0.7005219,0.0039407601580023766,0.9694968,0.54964936
34,0.87278533,0.7745122,0.003061042010221024,0.98076767,0.39151543,0.87663245,0.78036124,0.002579356310889125,0.963534,0.62751037
35,0.8804629,0.78653497,0.002908616146034843,0.9838345,0.3929014,0.8424634,0.72780687,0.003465434070676565,0.9478661,0.5911699
36,0.878996,0.78420275,0.002945498243883945,0.98247313,0.392528,0.8090469,0.67932725,0.0052076359279453754,0.9725742,0.5200032
37,0.88023853,0.7861816,0.0029239436035548056,0.9834709,0.3928273,0.85921824,0.7531831,0.0033669606782495975,0.9104242,0.64313036
38,0.88095456,0.78731066,0.00290699653546759,0.9840149,0.3930531,0.8932012,0.80701333,0.0021006634924560785,0.9624007,0.6466369
39,0.8828988,0.7904301,0.0028648268570852747,0.9846155,0.3933214,0.87743634,0.78163594,0.002782928291708231,0.9624256,0.61850494
40,0.8852862,0.79424125,0.0028157019612059906,0.9854581,0.39381218,0.8917832,0.80470055,0.0023837992921471596,0.95513797,0.6481511
41,0.8848254,0.79349524,0.002830076243912498,0.9850426,0.39365622,0.88510114,0.79388505,0.002729142550379038,0.9690645,0.621613
42,0.88490987,0.7936336,0.002826693487085597,0.9852132,0.39361882,0.8426462,0.72808,0.005322770681232214,0.9571618,0.57515144
43,0.87017965,0.7710371,0.003183043033945872,0.9757401,0.3896637,0.861631,0.7568997,0.0027235110756009817,0.95201164,0.62607586
44,0.8723331,0.7741211,0.0031027148875711094,0.979436,0.39039654,0.8865929,0.79628825,0.0022849608212709427,0.9614922,0.6367549
45,0.88796777,0.7985605,0.002754110599960049,0.98661584,0.39434433,0.90489703,0.8263121,0.001838595257140696,0.97667885,0.6374721
46,0.89014816,0.80208683,0.0027118023555335958,0.98730147,0.39478144,0.90593225,0.8280407,0.0018990125972777605,0.9716844,0.63994265
47,0.89095366,0.80340034,0.002696713877010679,0.9875128,0.3948767,0.89593136,0.81148165,0.002374222967773676,0.9594096,0.64233345
48,0.89034295,0.80240434,0.002711897434701948,0.9871444,0.39462656,0.88957417,0.8011106,0.0026431202422827482,0.95295364,0.6440867
49,0.8880933,0.7987593,0.002763943255643447,0.9861442,0.39413422,0.89133817,0.80397636,0.0023765324149280787,0.96767896,0.632292
50,0.88836074,0.799192,0.0027546753621589784,0.98638505,0.394326,0.9005699,0.8191247,0.002107038861140609,0.9655712,0.63922536
51,0.88982433,0.8015673,0.0027215888308832247,0.9869769,0.39459217,0.8824345,0.7896041,0.0028798191342502832,0.9658475,0.61077464
52,0.8777085,0.78278774,0.003000928621013584,0.97897285,0.39123386,0.73465604,0.5805977,0.007162642199546099,0.94176966,0.4614281
53,0.87544656,0.77900463,0.003039144988707808,0.97987735,0.39082137,0.8738874,0.7760215,0.0032120293471962214,0.9652915,0.6228084
54,0.88872504,0.79981977,0.0027439667715360733,0.9865096,0.39420915,0.89562,0.8109709,0.0021639657206833363,0.95974976,0.6479917
55,0.8921176,0.8052943,0.002668524252692086,0.98805094,0.3949907,0.91209745,0.83840024,0.001708111958578229,0.96966845,0.6573159
56,0.89256597,0.8060283,0.002660941528183473,0.988112,0.39507487,0.89757043,0.8141748,0.0021760310046374798,0.9691441,0.63077784
57,0.8928065,0.80642205,0.002656830013810852,0.9881796,0.395093,0.8792938,0.78458893,0.0032669375650584698,0.9733502,0.6112528
58,0.89319104,0.80704993,0.0026483220785320197,0.9884375,0.39524883,0.8930362,0.80674374,0.003019958268851042,0.9805096,0.6134045
59,0.8930869,0.80687785,0.0026500959339860264,0.9883855,0.39524287,0.901961,0.8214288,0.002040747320279479,0.9744597,0.6324514
60,0.8926762,0.8062098,0.0026586979812384735,0.9881985,0.39515504,0.89963895,0.817585,0.002154171233996749,0.9685658,0.62862605
61,0.89227676,0.80555993,0.002667107717147595,0.98804396,0.39503494,0.9059089,0.8280016,0.002143213525414467,0.9710899,0.6397832
62,0.8924864,0.805902,0.0026627469061316143,0.98806417,0.39509466,0.9144189,0.8423316,0.0017629957292228937,0.95701104,0.67771757
63,0.8930464,0.8068167,0.002649180996867958,0.98845685,0.39503893,0.8974238,0.81393385,0.0022629303857684135,0.9433666,0.6703857
64,0.893256,0.8071563,0.0026448464906384606,0.9884772,0.3951784,0.8978811,0.814686,0.0026052147150039673,0.9710976,0.63460314
65,0.89356214,0.8076591,0.002639156806507408,0.9885831,0.39526707,0.9009164,0.8196976,0.0020569602493196726,0.9712239,0.6374721
66,0.8740577,0.7766851,0.0030882435090715324,0.9770578,0.3902011,0.84872454,0.73720354,0.003984822425991297,0.9571541,0.58216447
67,0.8914117,0.80414987,0.0026797170454343822,0.9875791,0.39479485,0.8889544,0.80010605,0.0037151891738176346,0.97367764,0.6190628
68,0.89482194,0.80971205,0.002606263607916379,0.98928547,0.395624,0.90078944,0.81948704,0.002816922962665558,0.9777338,0.6299012
69,0.89644134,0.81236863,0.0025717953827806075,0.9900867,0.39588442,0.90417516,0.82510895,0.002311185235157609,0.9744155,0.63436407
70,0.8971602,0.8135533,0.002557294422606288,0.99042135,0.39606205,0.9028539,0.82291114,0.0021227020770311356,0.971209,0.63444376
71,0.89713216,0.81350875,0.0025593189124646057,0.9903039,0.39605492,0.9090313,0.8332332,0.0019512575818225741,0.96955895,0.64472425
72,0.8961262,0.8118609,0.002582789716164603,0.989761,0.395851,0.8726151,0.77401704,0.003862911369651556,0.964207,0.5925247
73,0.89476734,0.8096373,0.00261249145165324,0.9890753,0.39554927,0.9095316,0.83407384,0.0019041119376197457,0.97072643,0.64217407
74,0.89443874,0.8090977,0.002617860001073284,0.98900414,0.39546743,0.8937173,0.8078558,0.0023967940360307693,0.953549,0.6412974
75,0.89545274,0.8107582,0.0025926191958078985,0.98960495,0.39568228,0.8823414,0.7894552,0.0029455749318003654,0.95360947,0.6274307
76,0.89638716,0.81229115,0.0025711962310218275,0.9900755,0.39587468,0.85656095,0.7491095,0.0042861634865403175,0.9374846,0.6083041
77,0.89684004,0.81303334,0.0025611819887566274,0.99038184,0.39604896,0.87967306,0.7851927,0.004149405751377344,0.95751953,0.62511957
78,0.87887865,0.7844632,0.002972061470689707,0.97939867,0.39150277,0.86823726,0.7671542,0.003582743462175131,0.9632606,0.6017692
79,0.89421374,0.80872506,0.002619193642140301,0.98895115,0.39539742,0.90133506,0.8203915,0.0023807550314813852,0.9743904,0.6337265
80,0.8980105,0.81494844,0.0025336595683975883,0.9910043,0.39639175,0.9152991,0.84382635,0.0016414161073043942,0.97708637,0.6456806
81,0.8994048,0.81724983,0.0025040658568519407,0.9917586,0.39670593,0.91414374,0.8418641,0.0017060036770999432,0.9793751,0.6395441
82,0.9000961,0.81839424,0.002490146811862021,0.99207836,0.39689445,0.91077155,0.8361619,0.001859252224676311,0.97927207,0.6325311
83,0.90027165,0.81868726,0.0024870287174857115,0.9921387,0.39692327,0.9116051,0.837568,0.0018568601226434112,0.9787886,0.63619703
84,0.8996921,0.81773454,0.0025000706085594113,0.9917755,0.3967207,0.9091099,0.833365,0.0019272511126473546,0.9750578,0.6386675
85,0.8982189,0.8153129,0.0025318737881566767,0.9908588,0.39633024,0.90486705,0.8262621,0.0021085268817842007,0.9675434,0.639066
86,0.8972982,0.8137941,0.0025509193825243083,0.9904959,0.39620584,0.915754,0.8445998,0.0017044473206624389,0.97466844,0.65006375
87,0.8973818,0.81392866,0.002547836949477557,0.9905605,0.39625874,0.9201677,0.85213923,0.001588510349392891,0.97761554,0.65086067
88,0.8980613,0.8150468,0.0025311692135251496,0.99097323,0.39641932,0.9101704,0.8351489,0.001862034434452653,0.9750303,0.6410583
89,0.8989209,0.8164647,0.0025105583657467263,0.99154216,0.39661968,0.91440153,0.8423019,0.0017513578059151769,0.97657007,0.6444055
90,0.89957064,0.8175379,0.0024950596413217743,0.99191016,0.3967601,0.9139777,0.8415827,0.0019008112139999866,0.98023957,0.6325311
91,0.8999737,0.81820565,0.0024864051320460127,0.9921624,0.39689896,0.8892098,0.8005202,0.0032406868413090706,0.9772025,0.6046382
92,0.90009475,0.81840605,0.002483682602719772,0.99226904,0.3969304,0.91634446,0.8456047,0.0017667142674326897,0.97757685,0.64623845
93,0.9000869,0.8183932,0.0024830119425111427,0.99227494,0.39691123,0.900047,0.81825924,0.003044190350919962,0.9822069,0.61149186
94,0.9001543,0.8185065,0.002481059646734773,0.9922454,0.3969809,0.9077082,0.8310126,0.0026833948213607073,0.98587066,0.6172298
95,0.90024024,0.8186516,0.00247929151830545,0.9923464,0.3970181,0.9177717,0.84803885,0.0016240763943642378,0.9868028,0.63165444
96,0.90042055,0.8189496,0.00247464009335936,0.99250627,0.3970306,0.89557534,0.8108975,0.0034457168076187372,0.98586756,0.6004144
97,0.90063477,0.8193043,0.0024686519260962254,0.9926623,0.3971317,0.8980809,0.81501526,0.003582119708880782,0.9836491,0.6040803
98,0.90088457,0.8197187,0.0024627312340335054,0.99278593,0.39717865,0.91383773,0.84134495,0.0018665672978386283,0.98317546,0.6287058
99,0.9011483,0.82015777,0.0024566374144511472,0.99297845,0.39722803,0.90210766,0.8216723,0.002442322438582778,0.97681785,0.61452025
100,0.90127224,0.82036585,0.0024527853377147167,0.9930822,0.39727035,0.8796909,0.78522146,0.005773755256086588,0.9746434,0.58814156
101,0.90143496,0.8206355,0.0024486493304382664,0.99326324,0.39731103,0.9014374,0.82056093,0.002634979085996747,0.9708498,0.6263946
102,0.90171176,0.82108855,0.0024418355880148146,0.99339604,0.3974722,0.86764807,0.7662349,0.003939354792237282,0.91900164,0.6220912
103,0.87721616,0.78211325,0.0030319683607748903,0.97748446,0.39162695,0.8883204,0.79907966,0.0024504123721271753,0.97790337,0.60663056
104,0.89778066,0.81459844,0.0025346587022203344,0.9910944,0.39647517,0.9204509,0.8526253,0.0015204116934910417,0.9793938,0.65149826
105,0.9021288,0.82176787,0.0024342962288904156,0.9937239,0.39760205,0.9234532,0.85779214,0.0015147405210882425,0.97938144,0.6510998
106,0.9035076,0.8240636,0.0024034432321651516,0.9946209,0.39803275,0.9240148,0.8587616,0.0015565532958135009,0.97917914,0.6521358
107,0.90432364,0.825424,0.002384984424827772,0.99520344,0.39829862,0.9245992,0.85977155,0.0015817913226783276,0.9769937,0.65317184
108,0.90480363,0.8262278,0.0023735960844638864,0.9955631,0.3984771,0.9267692,0.8635316,0.0015251715667545795,0.97626394,0.65556264
109,0.9051,0.8267237,0.002366195965171142,0.9957972,0.39857656,0.92502695,0.86051136,0.0016177163925021887,0.9745291,0.65556264
110,0.905189,0.82687634,0.0023631400287931047,0.9958763,0.3986081,0.9267319,0.8634671,0.0015575806610286236,0.97370595,0.6581128
111,0.9050932,0.82671714,0.0023642952247999263,0.9958503,0.39856565,0.9264172,0.86292076,0.0016052197897806764,0.97343564,0.65707684
112,0.9049203,0.82642806,0.002366820843700796,0.9957543,0.39853495,0.9305277,0.87008065,0.0014501046389341354,0.9787739,0.65779406
113,0.9046576,0.82599276,0.00237194053574227,0.9956113,0.39847645,0.92255443,0.85624176,0.0016917086904868484,0.97577274,0.65157795
114,0.90428984,0.82537967,0.0023793954176146016,0.9953255,0.39832985,0.9288281,0.8671139,0.001492312178015709,0.98491484,0.6452024
115,0.90366364,0.82433534,0.0023930087437864047,0.9948652,0.39808494,0.9078347,0.8312244,0.0021633461583405733,0.9835241,0.6232069
116,0.90257096,0.8225163,0.0024182952633858552,0.9940688,0.39778867,0.9060615,0.82825613,0.003316977061331272,0.9846388,0.6181065
117,0.9014545,0.82066524,0.0024443142817269056,0.99335384,0.3974875,0.9031812,0.823455,0.0032799893524497747,0.9839311,0.60997766
118,0.88811386,0.7990332,0.0027616209094006527,0.98439866,0.39411753,0.86563885,0.7631066,0.003936678636819124,0.9784624,0.57204336
119,0.9011523,0.820163,0.0024498272849636715,0.993209,0.39735156,0.9197254,0.85138106,0.0016268840990960598,0.98327595,0.637233
120,0.90352273,0.8241021,0.002395296055447245,0.9947104,0.39800143,0.9224031,0.85598135,0.0016060486668720841,0.9792217,0.649745
121,0.9046952,0.82605577,0.0023684882410655752,0.9955117,0.39838246,0.92574984,0.86176425,0.0015864649321883917,0.9747929,0.65643924
122,0.90533537,0.8271255,0.002353561333472689,0.99600685,0.39862728,0.9293021,0.8679402,0.0014999046688899398,0.974627,0.6612209
123,0.9056836,0.82770777,0.002344250988667333,0.99630994,0.39878783,0.92948204,0.86825424,0.0014637388521805406,0.9774844,0.66082245
124,0.90581936,0.82793534,0.0023402825450026536,0.99644667,0.39884943,0.9303398,0.86975235,0.0014247995568439364,0.97923344,0.6576347
125,0.9057615,0.8278412,0.0023406215274684823,0.9964306,0.39883268,0.9318218,0.8723471,0.0014362309593707323,0.9815679,0.6535703
126,0.90557885,0.8275368,0.0023438644847226177,0.9963306,0.3988,0.92067957,0.85301775,0.0018601181218400598,0.98140854,0.6352407
127,0.90527797,0.8270353,0.002350323889702342,0.99608827,0.3986827,0.9042071,0.8251616,0.002449569758027792,0.97867507,0.6181065
128,0.90481913,0.8262674,0.002361299695452502,0.9957729,0.39849406,0.8952737,0.81040275,0.0028060837648808956,0.978553,0.6036022
129,0.90423244,0.82528853,0.0023757095098749974,0.9953976,0.398366,0.91290385,0.83976346,0.0020361323840916157,0.9806805,0.6270322
130,0.9037308,0.82445484,0.0023872420536272965,0.9950637,0.39814395,0.928132,0.865901,0.001571856439113617,0.97868776,0.65141857
131,0.90348583,0.8240482,0.0023922663027025367,0.99493665,0.39804932,0.9256871,0.8616545,0.0016141233500093222,0.96939504,0.6512592
132,0.9035227,0.8241076,0.0023905725843072763,0.99490345,0.3980816,0.90991306,0.8347159,0.0021198526956140995,0.98429847,0.624482
133,0.9038124,0.8245924,0.0023836709107515988,0.99505985,0.3981693,0.8760757,0.7794793,0.0039551411755383015,0.9789205,0.5810488
134,0.90416247,0.8251768,0.002374538984609941,0.9953856,0.39827,0.92000985,0.85186887,0.0017550444463267922,0.97846603,0.64456487
135,0.90454525,0.8258147,0.002364431809753093,0.9957348,0.39842114,0.9265059,0.8630748,0.0016266581369563937,0.9778867,0.6519764
136,0.90510434,0.82674223,0.002351774537981878,0.9960551,0.39865482,0.9274704,0.86475027,0.0015276747290045023,0.9811071,0.649745
137,0.9055454,0.8274774,0.0023406091867675355,0.9964446,0.3987941,0.92525136,0.86090016,0.0016359074506908655,0.98197216,0.6467963
138,0.905884,0.82804614,0.002331728583031204,0.996714,0.39892784,0.9156515,0.84442484,0.001887543243356049,0.9790877,0.63803
139,0.9061441,0.8284809,0.002324240617210392,0.99696285,0.39904007,0.90498745,0.82646334,0.002389645902439952,0.97419995,0.6259165
140,0.90631336,0.82876277,0.0023193007347249795,0.9971197,0.3990783,0.9298784,0.86894655,0.0015440054703503847,0.98136044,0.64615875
141,0.9064367,0.82897097,0.002315784864761152,0.99724925,0.39915407,0.90338594,0.82379556,0.0034828735515475273,0.98392534,0.6048773
142,0.906456,0.8290049,0.002314323161425459,0.99726564,0.3991394,0.91525346,0.84374833,0.002220041351392865,0.97893435,0.6295824
143,0.9063877,0.82889104,0.0023155621805249953,0.9972434,0.39913395,0.9173172,0.84726334,0.001976399915292859,0.9838528,0.6263946
144,0.9062518,0.828666,0.0023190177047116207,0.9971502,0.39909643,0.9161527,0.84527785,0.002036278136074543,0.9848197,0.6204176
145,0.9061688,0.82852715,0.0023218715931613777,0.9970985,0.39909947,0.93032676,0.86973023,0.001621933071874082,0.9858999,0.64081925
146,0.9060613,0.82834476,0.0023243928258442643,0.9970679,0.39902297,0.92736065,0.86455923,0.0018384030554443598,0.98181146,0.6366752
147,0.9060251,0.828281,0.002325276439118762,0.99698174,0.39902318,0.92110753,0.8537528,0.001806246000342071,0.97747475,0.6397832
148,0.9059841,0.8282111,0.0023249703629326813,0.99700415,0.39901114,0.9288053,0.8670741,0.0015327344881370664,0.9821667,0.6452024
149,0.90594804,0.8281528,0.002325142959138205,0.9969633,0.39903745,0.92342436,0.8577424,0.0017946152947843075,0.9829314,0.633328
150,0.9059678,0.8281866,0.002324324207134047,0.9970002,0.39901093,0.92513907,0.8607055,0.0016750472132116556,0.98104036,0.64328974
151,0.9060522,0.82832664,0.0023215076284412686,0.99707294,0.39903188,0.89398247,0.8082901,0.002990969456732273,0.96766543,0.617708
152,0.906193,0.82856256,0.002318403569217988,0.9971928,0.39910734,0.8650394,0.762176,0.005802831146866083,0.95615405,0.585671
153,0.9063347,0.8287988,0.0023147010330386935,0.9972823,0.39917734,0.8606468,0.7553817,0.006509419530630112,0.98220897,0.5499681
154,0.9064818,0.8290439,0.002310775954081395,0.9974309,0.39926338,0.9038304,0.82453513,0.0027598515152931213,0.98749834,0.5980236
155,0.90660745,0.8292547,0.00230679863950151,0.997549,0.3993092,0.93422055,0.8765608,0.001474306802265346,0.9838867,0.64233345
156,0.9066587,0.82934165,0.002304563477505432,0.9975857,0.39933193,0.93442804,0.87692624,0.0014266190119087696,0.98336345,0.65006375
157,0.90675205,0.82949936,0.0023019803470666626,0.997666,0.39935246,0.93307006,0.8745368,0.001420443644747138,0.9808704,0.65380937
158,0.90685236,0.8296697,0.0022982214675636875,0.9978304,0.39940906,0.93480766,0.87759525,0.0013632775517180562,0.98171604,0.65468603
159,0.9069511,0.82983404,0.0022945293112993674,0.9979246,0.39944562,0.93444544,0.87695676,0.00137327890843153,0.9785418,0.65779406
160,0.9070876,0.8300619,0.002289722382895064,0.99806386,0.39948902,0.9341072,0.8763612,0.0013301740400493145,0.98100215,0.65843165
161,0.9071826,0.8302205,0.0022859830354464913,0.99816453,0.39955607,0.9327452,0.87396723,0.0014696840662509203,0.9775801,0.65675807
162,0.9072785,0.83038425,0.0022824817722213865,0.9982468,0.39959946,0.919141,0.8503802,0.0020591430366039276,0.9735283,0.6418553
163,0.9073441,0.8304945,0.0022796836734456983,0.99834543,0.39962932,0.9154358,0.8440585,0.002199217677116394,0.9725547,0.6410583
164,0.9073613,0.8305242,0.002278014357597026,0.9983651,0.39964443,0.9178759,0.84821683,0.0020132632926106453,0.9707118,0.6444852
165,0.9073555,0.8305162,0.0022767158614357846,0.9983931,0.39965594,0.8968827,0.8130435,0.0032680046278983355,0.9640535,0.62623525
166,0.90735173,0.8305085,0.002276370971569207,0.99840254,0.39966476,0.9279614,0.86560416,0.001547674066387117,0.98235226,0.64767295
167,0.9073442,0.8304968,0.0022760869794373594,0.9984103,0.3996463,0.8619409,0.7573784,0.0073034921661019325,0.98208034,0.55905324
168,0.90731424,0.83044595,0.0022766803287045468,0.99841166,0.3996564,0.86932707,0.7688581,0.006476335693150759,0.96476,0.5847147
169,0.9071879,0.8302338,0.0022802372580816494,0.9983363,0.3996356,0.8965751,0.81253844,0.0029281475581228733,0.9527871,0.6320529
170,0.90712506,0.8301278,0.0022815673762315147,0.99831545,0.39964473,0.8848677,0.7935091,0.003343697637319565,0.9538288,0.60750717
171,0.8904177,0.8034319,0.002729008944169077,0.9868417,0.39499533,0.84363806,0.7295618,0.0034309704788029194,0.96850604,0.5832802
172,0.900313,0.8188137,0.00246048063144012,0.99375105,0.3974223,0.92924994,0.8678492,0.0014022010145708919,0.9775534,0.6559611
173,0.9058166,0.8279181,0.002325983836483427,0.9971631,0.39911604,0.93356186,0.87540126,0.0013378649018704891,0.98115456,0.65556264
174,0.90695864,0.82983255,0.0022962195849517185,0.99802226,0.3994848,0.93527794,0.87842435,0.0013105578254908323,0.9830773,0.6527733
175,0.9073581,0.83050466,0.0022840188785055436,0.99833214,0.3996463,0.93576217,0.87927914,0.001310742343775928,0.983644,0.651817
176,0.90754557,0.830822,0.0022766921380913793,0.99847853,0.39971653,0.93620694,0.8800647,0.0013075404567644,0.9837818,0.65261394
177,0.90765667,0.8310095,0.0022713562289556097,0.99857724,0.39976442,0.93652713,0.88063115,0.0012995990691706538,0.98402977,0.65309215
178,0.9077263,0.8311283,0.002267170907607367,0.9986487,0.3997859,0.9368529,0.8812068,0.00129041844047606,0.9837087,0.6544469
179,0.9077723,0.83120733,0.002263735289763941,0.9987045,0.3998139,0.9367104,0.88095516,0.001300876378081739,0.9832476,0.6548454
180,0.90779585,0.8312476,0.0022611024506595852,0.9987417,0.399836,0.9371271,0.8816929,0.0012886389158666134,0.9836066,0.6550845
181,0.90781057,0.8312746,0.002258944820252594,0.9987684,0.39985046,0.9375107,0.88237184,0.001278544426895678,0.98362225,0.655722
182,0.9078191,0.83128923,0.0022570654705199307,0.998804,0.3998605,0.9374774,0.88231283,0.0012698882492259145,0.982701,0.65643924
183,0.9078089,0.8312731,0.002255943468108578,0.99881965,0.3998562,0.93760955,0.88254654,0.0012866092147305608,0.9824645,0.65635955
184,0.9077862,0.83123684,0.0022555162438440547,0.99882257,0.39987245,0.9382905,0.88375425,0.0012527127983048558,0.9829559,0.6572362
185,0.9077503,0.83117753,0.002255594786622042,0.99880165,0.399871,0.93711686,0.8816744,0.001320322509855032,0.98254424,0.6549251
186,0.90770507,0.8311012,0.0022562429380635625,0.9988058,0.39986292,0.9329521,0.8743298,0.0014738435856997967,0.9826339,0.64934653
187,0.9076293,0.83097535,0.0022580631373065718,0.99876606,0.39985454,0.93189025,0.8724663,0.0015048591885715723,0.9795626,0.65317184
188,0.9075236,0.83079815,0.002261466345665868,0.99870634,0.39983147,0.9258284,0.86190003,0.0016560473013669252,0.9736436,0.6535703
189,0.90739477,0.830582,0.002265987271405107,0.99859715,0.39976913,0.9307504,0.87047124,0.0014794780872762203,0.9780076,0.65564233
190,0.90723675,0.83031535,0.002270756846058269,0.9985188,0.39972228,0.9369785,0.8814294,0.0013185447314754128,0.9837623,0.651817
191,0.9070982,0.8300845,0.0022750462772227215,0.9983695,0.39970782,0.93451315,0.877076,0.001383878174237907,0.98590696,0.6467166
192,0.9071316,0.8301394,0.0022737196041541824,0.9984226,0.39971265,0.9352827,0.8784322,0.0013580654049292207,0.9849307,0.6510998
193,0.90742314,0.83062726,0.0022655277391814433,0.9986218,0.39979157,0.93665075,0.8808499,0.0013694616500288248,0.98373884,0.65086067
194,0.9076424,0.8309944,0.0022586344170714406,0.9987883,0.3998685,0.9387661,0.88459903,0.00125756929628551,0.9866378,0.65317184
195,0.90773696,0.83115274,0.0022547559330082867,0.9988514,0.3999036,0.93693936,0.88136005,0.0013255777303129435,0.9885756,0.6482308
196,0.9077454,0.8311661,0.002253324565339595,0.99887735,0.3999193,0.9319699,0.8726067,0.001526348409242928,0.9860431,0.6418553
197,0.9077159,0.83111423,0.002253442074423981,0.99886745,0.39992487,0.89965487,0.8176117,0.0029766932129859924,0.97330624,0.6102168
198,0.90764505,0.8309947,0.0022552258590220063,0.9988467,0.39990234,0.9070919,0.8299797,0.002474009059369564,0.9766537,0.6200988
199,0.90752393,0.8307928,0.002258970498629889,0.9987655,0.39985466,0.933312,0.8749629,0.0014460867969319224,0.98380667,0.64878863
