epoch,dice_coef,iou,loss,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.3858096,0.24836737,0.030855285547955264,0.574699,0.32487047,0.5967585,0.42531326,0.01514931907877326,0.66043377,0.6164329
1,0.5769165,0.40713665,0.014511543875668458,0.6912469,0.34494513,0.6298629,0.4598837,0.012302399147301912,0.73617935,0.57307935
2,0.6083772,0.43901283,0.013826092163663964,0.7005701,0.34863177,0.6808702,0.5162591,0.012003608047962189,0.72320276,0.5355435
3,0.63572377,0.46771643,0.013301277358550578,0.72125715,0.35314086,0.67261386,0.50677013,0.011986130382865667,0.7154063,0.56694293
4,0.6531547,0.48682657,0.012950599236890327,0.73338884,0.35852963,0.62392926,0.45341367,0.012525699567049742,0.76940393,0.51745296
5,0.7098737,0.55354494,0.0077704044047412785,0.8474863,0.36010566,0.7701682,0.62625206,0.004375760443508625,0.92764163,0.5792955
6,0.74109846,0.59103435,0.005845540077263099,0.8999222,0.36286086,0.75828934,0.6107135,0.005069516133517027,0.86273396,0.60607266
7,0.7482571,0.6002299,0.005720391266148126,0.9068645,0.36380917,0.77253664,0.6293817,0.004811343736946583,0.85349506,0.63930506
8,0.7559609,0.609868,0.005577748029852871,0.9132246,0.36593142,0.77826804,0.6370574,0.0042984928004443645,0.89659685,0.6004941
9,0.76398236,0.620301,0.005410011923739275,0.91989124,0.36769882,0.7290294,0.57385623,0.0063381686341017485,0.90100235,0.52295184
10,0.7695509,0.627635,0.005311173209203083,0.92552346,0.3684741,0.489911,0.32577348,0.017485661897808313,0.9835855,0.24354479
11,0.7776477,0.6383474,0.005147591554072448,0.9325181,0.37062022,0.72601837,0.5698878,0.006738471565768123,0.93274856,0.5338699
12,0.785675,0.6490691,0.004990138232621343,0.9389361,0.37258622,0.66966087,0.50475836,0.008201845921576023,0.95194185,0.42779726
13,0.79036605,0.65559757,0.004897028860923033,0.9425838,0.3733112,0.06329656,0.032749552,0.14287466555833817,0.5394267,0.4933854
14,0.7952762,0.66226345,0.004795005766682998,0.94618,0.37447718,0.43366998,0.27885973,0.01730458065867424,0.7819493,0.66560405
15,0.7996912,0.668251,0.004688516117735268,0.94956374,0.37545356,0.8069519,0.6763793,0.004032668424770236,0.9174508,0.58280206
16,0.80710787,0.6785665,0.0045425872380038465,0.9539712,0.37755558,0.8156966,0.6888374,0.003922398551367223,0.9042141,0.5950749
17,0.81192815,0.6854578,0.0044354844809953815,0.95677525,0.37841856,0.7803469,0.64019156,0.0065922822104766965,0.9552557,0.53594196
18,0.8142813,0.68884397,0.004384745413580974,0.95818406,0.37879342,0.7187282,0.56097555,0.009288373403251171,0.85056895,0.54207844
19,0.8213021,0.69870037,0.00422628793282012,0.96201247,0.3802934,0.7600721,0.6150219,0.00597098539583385,0.9432624,0.50876635
20,0.823864,0.7023249,0.004172397398073118,0.9627183,0.3808225,0.78776145,0.6498549,0.004386816988699138,0.92935383,0.6017692
21,0.8278082,0.7079861,0.004066715060278427,0.9642552,0.38164347,0.14564508,0.07864201,0.03716947324573994,0.94187295,0.06973223
22,0.83267045,0.7150524,0.003957413995522074,0.9665444,0.38243008,0.16033427,0.088134095,0.05243954621255398,0.8940678,0.43720114
23,0.8376212,0.72210985,0.0038383944250432083,0.9679811,0.38371605,0.73002553,0.5751871,0.007393448613584042,0.90673864,0.5222346
24,0.8392232,0.7245745,0.0038140381501613964,0.9682655,0.38393664,0.78911066,0.65179527,0.00544770946726203,0.9151068,0.5532356
25,0.8431167,0.7301612,0.0037285606190697613,0.9699088,0.3848374,0.78496015,0.6465392,0.005980137502774596,0.9135149,0.5639943
26,0.84816015,0.7374637,0.0036039218515682924,0.9711466,0.38606715,0.7985438,0.6663879,0.0057515306398272514,0.9433586,0.56542873
27,0.853118,0.74495476,0.003492834962576866,0.9735178,0.3870947,0.86334205,0.7595625,0.0029568099416792393,0.9457611,0.63922536
28,0.85129386,0.74250513,0.003542476214047489,0.9719161,0.38648897,0.8496624,0.7392802,0.003654628642834723,0.9492664,0.60838383
29,0.85869324,0.7532127,0.003375697733264492,0.9745996,0.38819066,0.79356647,0.65793884,0.007341380463913083,0.8888044,0.5586548
30,0.86163235,0.7575565,0.003313060590339456,0.9760299,0.389,0.7486565,0.59865034,0.008960130624473095,0.94076055,0.47712782
31,0.86427283,0.76161534,0.003258723101638214,0.9770578,0.38955837,0.8837236,0.7916754,0.002428104169666767,0.9546472,0.64584
32,0.86573416,0.7639896,0.0032334985479855975,0.97778827,0.38948092,0.88756835,0.79786325,0.002319648046977818,0.9562733,0.6535703
33,0.8653056,0.76349,0.003256189241446284,0.976972,0.38957554,0.8483248,0.7368065,0.005327687598764896,0.8943575,0.6328499
34,0.8724421,0.77423894,0.0030962070372350906,0.98021054,0.3911519,0.8606514,0.755454,0.004552825936116278,0.91376126,0.63077784
35,0.87020236,0.77081704,0.0031414403250849764,0.9788858,0.3905727,0.8725466,0.7744551,0.0030090518994256854,0.9155301,0.6365955
36,0.8730107,0.7750819,0.003083452323132173,0.98007476,0.39115483,0.8437917,0.7303628,0.004095076117664576,0.9023893,0.6350813
37,0.87135535,0.77251,0.003113191630143055,0.9791835,0.39065382,0.8788407,0.7843889,0.0026469503063708544,0.92421526,0.65699714
38,0.8725254,0.774266,0.003086818636802491,0.9792934,0.3910273,0.76976407,0.62656623,0.006418268894776702,0.92490953,0.48884284
39,0.87632024,0.7802184,0.0030056214441279987,0.9816861,0.39184597,0.8609905,0.7562488,0.003839166136458516,0.9491631,0.61005735
40,0.8768363,0.7810268,0.002996380224811769,0.98160475,0.3918032,0.8495697,0.7400343,0.003519994323141873,0.9324171,0.58933693
41,0.8771688,0.7815237,0.0029903671211498075,0.981841,0.39195338,0.87343025,0.77535135,0.0029959066305309534,0.9440676,0.6322123
42,0.882921,0.7905779,0.002864707858460078,0.98445666,0.39318213,0.87372136,0.77576977,0.003221280057914555,0.9559022,0.6201785
43,0.8844187,0.7930073,0.002830108122759347,0.98500234,0.39341006,0.89709735,0.81351435,0.002217886387370527,0.95920295,0.6483105
44,0.8830852,0.79096407,0.002864598916731179,0.98471713,0.39299917,0.89699817,0.81329465,0.002114580129273236,0.9597694,0.63691425
45,0.8847997,0.7936107,0.0028241750101293543,0.98506975,0.39354023,0.89779335,0.8145571,0.002210360369645059,0.9668882,0.6376315
46,0.88555235,0.79479486,0.002807105209327812,0.98543626,0.39369607,0.8911635,0.80373,0.0024670467246323824,0.95859605,0.6420944
