epoch,dice_coef,iou,loss,precision_1,recall_1,val_dice_coef,val_iou,val_loss,val_precision_1,val_recall_1
37,0.8689824,0.76915556,0.0031729002505524605,0.97942334,0.3892989,0.27048087,0.16196544,0.030065098777413368,0.93595433,0.117628306
38,0.8788701,0.78428286,0.00294114646266978,0.98353505,0.39199132,0.59757686,0.4282596,0.0163812218233943,0.9289157,0.30722028
39,0.88021684,0.78638536,0.00291920048309907,0.9837466,0.39233276,0.84759057,0.7356057,0.0039026112062856555,0.894923,0.62511957
40,0.8819715,0.7891157,0.0028810154372179166,0.9844509,0.39277488,0.894914,0.8098179,0.0022928565740585327,0.95308554,0.66217726
41,0.87876916,0.7842066,0.0029765891310891547,0.98347384,0.3918242,0.90330607,0.8236637,0.0019695332157425582,0.97154915,0.64225376
42,0.88258976,0.7900941,0.0028741247786160254,0.98486,0.39283913,0.8998025,0.81785697,0.0021862718858756125,0.9657831,0.6388269
43,0.8739806,0.7766587,0.003054153366382559,0.979758,0.39082828,0.78987706,0.65282893,0.005349799990653992,0.8798426,0.5701307
44,0.87504345,0.77834696,0.0030523497163897468,0.9810943,0.39087483,0.87663245,0.78037477,0.0026774309808388352,0.96329707,0.6212145
45,0.8834846,0.79151875,0.0028535209529827413,0.98492146,0.39306915,0.86660403,0.7654327,0.003481743624433875,0.8984281,0.6513389
46,0.8864443,0.7962685,0.0027921840323129844,0.9861962,0.3935663,0.8796892,0.7853817,0.0027308271965011954,0.9750795,0.6111731
47,0.8855841,0.79488933,0.0028150202765679093,0.98561394,0.39355427,0.8601388,0.75460607,0.003540677367709577,0.895845,0.6374721
48,0.8856809,0.79497635,0.002808218477882694,0.98560524,0.3934196,0.8759471,0.78035057,0.0033456400269642472,0.9016106,0.6558017
49,0.886419,0.7961455,0.00279520807799959,0.98592186,0.3935026,0.85985273,0.75501555,0.0037857049610465765,0.9000896,0.6404208
50,0.8703844,0.7715768,0.003187300682543008,0.9781509,0.38937423,0.6412438,0.47197497,0.009833255782723427,0.97198814,0.34013388
51,0.8832622,0.7912579,0.0028678015211859695,0.98482007,0.3926463,0.8389783,0.7228421,0.004512353101745248,0.92540526,0.58232385
52,0.8896591,0.8014058,0.002722978045545291,0.9873267,0.3942299,0.8651643,0.76317024,0.0037873995024710894,0.8967799,0.6480714
53,0.8910809,0.80369,0.0026957170283462483,0.98778796,0.3945031,0.8708763,0.7723595,0.0032619700068607926,0.9207373,0.63691425
54,0.8905987,0.8029086,0.0027098994548798018,0.9873644,0.3944705,0.8761947,0.7804712,0.0034321212442591786,0.8961137,0.66337264
55,0.8877647,0.7983451,0.0027688566453519365,0.9863501,0.39406085,0.86495566,0.7635571,0.0037180829094722867,0.9058986,0.62910426
56,0.8882156,0.79901826,0.002757185301709606,0.98659235,0.3941299,0.867946,0.76788425,0.0036022524582222104,0.9167058,0.6227287
57,0.89029765,0.80238193,0.002711719840928793,0.98743516,0.39450654,0.89967775,0.8177031,0.002408305765129626,0.9543802,0.64854956
58,0.8913692,0.8041296,0.002689077900783538,0.98777366,0.39472118,0.8794696,0.7849103,0.003181684063747525,0.9268515,0.6472745
59,0.89116466,0.8038101,0.0026912626447927663,0.98783886,0.39450666,0.86989546,0.7697481,0.0034638908691704273,0.9426558,0.61834556
60,0.8909229,0.803478,0.0026984354877048495,0.9877349,0.39461407,0.8691646,0.76876855,0.003727626637555659,0.91747737,0.6388269
61,0.89157665,0.80447674,0.002683732254047564,0.9880724,0.3947021,0.85787064,0.75311655,0.004901616834104061,0.9009302,0.6174689
62,0.892243,0.8055615,0.0026691297996791923,0.9882465,0.39479527,0.8614285,0.7565874,0.003921551629900932,0.9167461,0.6134045
63,0.8928887,0.80659544,0.0026567181041680797,0.9884288,0.39500025,0.84820545,0.7364658,0.004840486217290163,0.89113134,0.6157954
64,0.87161326,0.7741923,0.0031743139356136497,0.97729313,0.3898255,0.679299,0.51574516,0.010199107928201556,0.93028283,0.41153967
65,0.88866985,0.7998096,0.0027441557328931466,0.986585,0.39411932,0.907493,0.830666,0.0020136599778197706,0.9649451,0.6581128
66,0.8935067,0.8076121,0.0026447701387697573,0.9887586,0.39517757,0.91116524,0.83683383,0.0019191601313650608,0.9632996,0.6589098
67,0.8949433,0.80995435,0.0026132227055292554,0.98937684,0.39545256,0.90621364,0.8285123,0.0021561215980909765,0.9613214,0.65165764
68,0.8952885,0.8105244,0.0026072433154399203,0.9894748,0.3954758,0.85981125,0.7541032,0.004564056638628244,0.95664626,0.5855913
69,0.89432657,0.80894744,0.0026281488102286796,0.98895586,0.395333,0.7645849,0.6188958,0.013345145620405674,0.9443746,0.47896078
70,0.89232713,0.8056815,0.0026702748381107677,0.9880356,0.39489442,0.8754536,0.7789075,0.0031737639801576734,0.9342606,0.62631494
71,0.8916491,0.80457866,0.002683112407942454,0.98775995,0.39479727,0.8482639,0.73655546,0.004335036501288414,0.8977381,0.6009723
72,0.8924352,0.80587,0.0026658293562684056,0.9882054,0.3948787,0.8659521,0.7637476,0.0036092253867536783,0.9208702,0.6139624
73,0.8938255,0.80812365,0.0026338218484915858,0.98887664,0.39511365,0.6812936,0.51718855,0.023495818488299847,0.974495,0.38061842
74,0.8937994,0.8080993,0.002635486981510672,0.98871255,0.39525428,0.8765315,0.7810515,0.0033869572216644883,0.9076992,0.6426522
75,0.8915204,0.8045502,0.002688210058231773,0.98721063,0.39457804,0.4972238,0.3310591,0.023327762261033058,0.9372537,0.24641377
76,0.88069147,0.7872381,0.0029185042497607188,0.98194385,0.39206615,0.88191354,0.7892335,0.0030288167763501406,0.9276391,0.6456806
77,0.8936127,0.8077926,0.0026374901064501015,0.9887483,0.39515188,0.89597154,0.8116894,0.0025448667583987117,0.95626336,0.6412177
78,0.8963349,0.81223863,0.0025806080348259055,0.9900118,0.39576486,0.8947674,0.8096826,0.0026684008771553636,0.94441885,0.6526936
79,0.8972321,0.81371474,0.0025638343335188884,0.9904076,0.39598575,0.901909,0.8213433,0.0023789001861587167,0.9519043,0.65930825
80,0.8974315,0.81404334,0.0025599859302950115,0.9905244,0.39592028,0.89453423,0.809237,0.0026101256953552365,0.93795705,0.6542078
81,0.8966911,0.81283474,0.0025754457645573068,0.9901105,0.39579985,0.88846517,0.7994102,0.0028419821755960584,0.94209963,0.63149506
82,0.8950789,0.8101836,0.0026091576066899634,0.98932356,0.39551607,0.82835203,0.7074611,0.005326005397364497,0.9320678,0.5478164
83,0.8940021,0.8084199,0.002630425615237517,0.9888483,0.3952136,0.89752746,0.8141423,0.0024424291914328933,0.9490801,0.637233
84,0.89406407,0.8085255,0.00262860105126598,0.9889023,0.39525145,0.88716155,0.7975949,0.003072053543291986,0.9282373,0.6483902
85,0.89472955,0.809616,0.00261420641229136,0.9892405,0.39540654,0.8842658,0.79300743,0.003152938443236053,0.9271417,0.6459994
86,0.895803,0.8113705,0.0025905587962222133,0.989735,0.39561614,0.878769,0.78448737,0.003439922584220767,0.91494644,0.6463978
87,0.89679664,0.81300485,0.002568730968219867,0.9902701,0.3958382,0.8803482,0.78676176,0.0032381799537688494,0.938673,0.6257571
88,0.89738977,0.8139818,0.0025567334838384804,0.99057937,0.39601374,0.90565526,0.8276473,0.0021911622025072575,0.9605946,0.6488683
89,0.8975572,0.81425744,0.0025531233106956407,0.99066687,0.39597905,0.70202035,0.5412789,0.02274348307400942,0.9625921,0.40604082
90,0.88461924,0.79362047,0.0028475713917814997,0.98378193,0.39273202,0.43763214,0.28287774,0.017474986147135496,0.9658052,0.19357666
91,0.89010507,0.80214477,0.002710717405174956,0.9869191,0.39441463,0.90614414,0.82843846,0.00212323444429785,0.96865547,0.63787055
92,0.8969991,0.8133334,0.0025630452731748785,0.9903654,0.395989,0.9115969,0.8375832,0.0019268274190835655,0.9737891,0.64249283
93,0.8986164,0.8159987,0.0025297992024841437,0.9911794,0.39633715,0.9077815,0.83116215,0.0021590100368484855,0.9707994,0.6358782
94,0.89912754,0.8168549,0.002520181131034786,0.9914742,0.39645284,0.89960283,0.81758595,0.0025606369599699974,0.9698436,0.6228084
95,0.89940965,0.8173162,0.0025147767627522414,0.9915692,0.39654663,0.8959687,0.8116856,0.0027042014990001917,0.9429275,0.6412177
96,0.8990042,0.8166491,0.0025228741353710703,0.9913979,0.3964215,0.88969517,0.80166376,0.002960361773148179,0.93405706,0.64456487
97,0.898227,0.8153658,0.0025387596701769983,0.9910349,0.3961942,0.9004396,0.8189214,0.002414203016087413,0.959766,0.64065987
98,0.89719117,0.81366044,0.002561041862950227,0.99047786,0.39597172,0.8963532,0.8122058,0.002564729773439467,0.9667811,0.62854636
99,0.89633524,0.81226224,0.0025782059449337012,0.9900357,0.39580896,0.90320784,0.8235122,0.0022384687908925116,0.97594845,0.627351
100,0.8961916,0.81202394,0.002579206116511053,0.98989344,0.39572313,0.78470504,0.64996755,0.014563295990228653,0.96843415,0.49633408
101,0.89683974,0.81308925,0.0025644696931500896,0.99021286,0.39587593,0.7825279,0.64274985,0.013635075651109219,0.9634594,0.48119223
102,0.89752173,0.81421113,0.00254868809945968,0.9905959,0.3960306,0.8493638,0.7383021,0.006763378391042352,0.96799666,0.5568218
103,0.89795953,0.8149372,0.002538408361054513,0.99081975,0.3961218,0.8616141,0.75762784,0.006591280805878341,0.9734992,0.57379663
104,0.89828616,0.8154752,0.002531524687710348,0.99099463,0.39623863,0.88666487,0.79686195,0.003041962976567447,0.9348565,0.6358782
105,0.8982206,0.81536937,0.0025322272386104085,0.9910187,0.3962031,0.84177613,0.72835517,0.006755115697160363,0.931931,0.5684571
106,0.8983887,0.8156462,0.002527838959669976,0.9910839,0.3962247,0.73949224,0.5892105,0.016692799981683493,0.9689587,0.42787695
107,0.89858603,0.8159723,0.0025238001514036683,0.99117684,0.39631596,0.8241998,0.7020004,0.0076266026590019464,0.9496434,0.53052276
108,0.8984884,0.8158132,0.0025251982364733164,0.99113536,0.3962707,0.8089436,0.67945504,0.010485388105735183,0.9433343,0.52669746
109,0.8984584,0.8157646,0.00252532007999794,0.9910789,0.3963257,0.8892021,0.8006027,0.003317942493595183,0.9635977,0.61388266
110,0.89837205,0.815628,0.0025269357038480446,0.9910584,0.39629272,0.90405,0.8249121,0.0023043640539981425,0.96223044,0.64360857
111,0.89829576,0.8155036,0.002527853109546244,0.9910597,0.39617807,0.90532124,0.82704294,0.0023314938880503178,0.96393484,0.641138
112,0.89870507,0.81618476,0.002518355844543738,0.9912884,0.39633244,0.89999616,0.81827366,0.002829674631357193,0.9730401,0.6241632
113,0.8991676,0.8169467,0.002508862524463925,0.9914563,0.39650115,0.9159902,0.84500206,0.0019491715356707573,0.9680047,0.6534109
114,0.89924455,0.81707835,0.002506813413780291,0.991529,0.39648774,0.91726655,0.84719485,0.001847300271037966,0.9706648,0.65396875
115,0.8992858,0.81714684,0.002505536593373616,0.9915618,0.39647588,0.9108176,0.83624554,0.0021664038067683578,0.965878,0.6474339
116,0.89932364,0.8172124,0.002503749440007215,0.99161106,0.39647275,0.88755536,0.7978572,0.003571952343918383,0.966915,0.6102168
117,0.89949304,0.8174951,0.002499813526979821,0.99170685,0.39656603,0.8865421,0.7964513,0.0034123158548027277,0.9629209,0.6084635
118,0.89965385,0.81776303,0.0024961882775451794,0.9917819,0.39658928,0.91046095,0.8357042,0.002094245981425047,0.96659136,0.647912
119,0.8997854,0.8179779,0.0024932001457315446,0.99187344,0.39659253,0.8811517,0.78803754,0.0038918284699320793,0.93820906,0.619541
120,0.8998823,0.81814027,0.0024904321356633203,0.9919862,0.39667794,0.848214,0.7382568,0.006989905843511224,0.93344575,0.5733982
121,0.900094,0.81848675,0.0024851643866832304,0.992065,0.39670476,0.83851814,0.7241824,0.00854266039095819,0.9336891,0.5576984
122,0.90018386,0.8186366,0.002482939471435181,0.99211323,0.39671147,0.883075,0.7915755,0.0032736759167164564,0.91945547,0.6459197
123,0.9001269,0.81854844,0.0024844699945005717,0.992093,0.39672834,0.90036315,0.8189559,0.0024212857242673635,0.94686997,0.6533312
124,0.90008813,0.8184836,0.0024851413449099246,0.9921226,0.39675215,0.9168838,0.84653324,0.0018973428523167968,0.96334225,0.6597067
125,0.90013415,0.8185619,0.002483063128026917,0.9921101,0.39675003,0.886266,0.7961385,0.004010302945971489,0.9486157,0.62527895
126,0.90024716,0.818751,0.0024800934900054547,0.99224865,0.39678797,0.8772948,0.78216195,0.004153971327468753,0.93416816,0.6242429
127,0.9003172,0.8188658,0.002477966830219673,0.9922303,0.39680883,0.8818467,0.78896797,0.0039816469652578235,0.95387477,0.61308575
128,0.90051866,0.81919867,0.002473815101544714,0.99231386,0.39692065,0.8785249,0.78395915,0.0037879077717661858,0.9322493,0.6305387
129,0.90061605,0.819361,0.00247171518284906,0.9924562,0.3969262,0.8977084,0.81445336,0.0027389557799324393,0.95754886,0.6363564
130,0.901023,0.8200353,0.002461804035234774,0.9927027,0.39706516,0.9095051,0.8340331,0.0022439161548390985,0.97575384,0.6318138
131,0.9014253,0.8207029,0.0024526618186893417,0.9929267,0.39718452,0.9083165,0.8320559,0.00227018678560853,0.9665745,0.64065987
132,0.9015879,0.8209725,0.0024489474698236526,0.99301296,0.3972365,0.9044268,0.82558644,0.0025307830655947328,0.96033454,0.6405802
133,0.90169257,0.82114834,0.0024468195721098263,0.9931409,0.39726123,0.86978006,0.77058315,0.00490276247728616,0.94940215,0.6011317
134,0.9016662,0.82110727,0.0024468875646646688,0.9931684,0.3972274,0.8604803,0.75625134,0.006071479874663055,0.96233976,0.5742748
135,0.90162754,0.8210419,0.00244678473380952,0.99320155,0.39720434,0.9130975,0.8400936,0.002127370040398091,0.9729266,0.63292956
136,0.9016013,0.8210004,0.0024477757260895085,0.99318326,0.3972297,0.878121,0.7831011,0.004820780479349196,0.97336656,0.5912496
137,0.9018104,0.8213461,0.0024437918840449976,0.99325144,0.39730433,0.88039076,0.78662455,0.004011884448118508,0.9749541,0.5925247
138,0.9019267,0.8215365,0.0024400229547524737,0.99343866,0.39730954,0.8850347,0.7942591,0.0039212246192619205,0.9709355,0.59635
139,0.9021602,0.82192427,0.0024349940902665852,0.99352926,0.39744043,0.86177766,0.7583615,0.005699474597349763,0.9549325,0.5808894
140,0.9022695,0.8221054,0.0024324135454154984,0.99357724,0.39746255,0.8359231,0.718524,0.008017129264771938,0.95465857,0.5503666
141,0.90236586,0.82226855,0.0024300060713146597,0.9936405,0.3974592,0.8853718,0.7946011,0.0032798543106764555,0.95170975,0.6188237
142,0.9024132,0.822349,0.0024285281019834908,0.99373156,0.39747545,0.8999761,0.8182478,0.002813599305227399,0.9598214,0.63396555
143,0.9025145,0.82251596,0.0024262448135041904,0.99380606,0.39752868,0.9136765,0.8410918,0.0020756422309204936,0.9652174,0.6457603
144,0.90258086,0.82262367,0.0024243329353339504,0.9938985,0.39754388,0.9058969,0.82806766,0.002681443700566888,0.9682113,0.6310966
145,0.9026516,0.8227452,0.002422082706437132,0.9939369,0.3975709,0.88111496,0.7879807,0.005055961781181395,0.96922874,0.5949155
146,0.90276736,0.82293725,0.0024191613979488717,0.9940829,0.39759827,0.91375816,0.8412279,0.0020790205453522503,0.96954376,0.6418553
147,0.90279156,0.82297665,0.002418780608930446,0.99407786,0.39762604,0.922338,0.85587174,0.0017070095636881888,0.9760737,0.65022314
148,0.9029683,0.82327276,0.0024144794772647128,0.99412256,0.39770767,0.9124396,0.8390499,0.0020685347262769938,0.97035074,0.64161617
149,0.9030508,0.82340825,0.0024125948160829912,0.9942065,0.39772928,0.90881634,0.83293283,0.002233034698292613,0.9703514,0.63380617
150,0.90309286,0.82347906,0.002411123804851614,0.9942325,0.39774424,0.90443194,0.8256293,0.0024737155763432384,0.96629214,0.6305387
151,0.9031601,0.8235899,0.0024100121602735505,0.99428844,0.39779592,0.90644467,0.82898533,0.0023814011365175247,0.9554931,0.65014344
152,0.90329957,0.8238206,0.0024069634211712604,0.9943539,0.39782286,0.9048821,0.82643765,0.00246044946834445,0.9521048,0.6542875
153,0.9033775,0.82394826,0.0024052953034020734,0.9944419,0.39782003,0.8978938,0.81492054,0.002807190176099539,0.9339998,0.6552439
154,0.90268075,0.82278883,0.002420533399302702,0.99406743,0.3976447,0.886081,0.79616106,0.003505363711155951,0.910599,0.651817
155,0.90352464,0.8241947,0.0024010627957766193,0.99459964,0.39790332,0.88581043,0.7954459,0.003363251336850226,0.9058591,0.65795344
156,0.903873,0.8247755,0.0023929652037792083,0.9948283,0.39799324,0.91709125,0.8468925,0.0019831854733638465,0.96207494,0.6651259
157,0.903984,0.82496136,0.0023901338926259276,0.994928,0.3980272,0.87831414,0.7830381,0.0038180596893653274,0.91929746,0.6381894
158,0.90397084,0.8249399,0.002390063811025209,0.99497646,0.39806515,0.8832884,0.79111075,0.0032762306509539485,0.92349726,0.6464775
159,0.9039815,0.82495856,0.002388798087299937,0.9950025,0.39804313,0.9012637,0.8205148,0.002699644537642598,0.9514151,0.642971
160,0.90396047,0.82492536,0.0023890170364317125,0.9949594,0.3980579,0.913415,0.8406725,0.0020487456349655986,0.971274,0.644007
161,0.9041003,0.82515806,0.002385578667599475,0.99505943,0.39813524,0.8910029,0.80381083,0.003167198272421956,0.9666245,0.60934013
162,0.90410835,0.8251715,0.0023848014429541913,0.9950242,0.3981298,0.903269,0.8236468,0.0024734552716836333,0.9734867,0.6203379
163,0.9041379,0.82522,0.0023833376993046165,0.99504316,0.39812383,0.8878094,0.7983366,0.003947809454984963,0.97266483,0.59834236
164,0.9041329,0.8252131,0.002383508206210451,0.99501985,0.39813954,0.9123361,0.8388057,0.002099340839777142,0.98116505,0.62687284
165,0.90413374,0.82521343,0.0023838318518036705,0.9950337,0.3981626,0.90633553,0.82872164,0.002631056238897145,0.97586465,0.62511957
166,0.90412617,0.8252013,0.0023841681020628108,0.99506366,0.39814228,0.8767159,0.7805404,0.005114188068546355,0.9725521,0.5873446
167,0.90415937,0.82525504,0.002382709215368756,0.9950879,0.3981188,0.87706983,0.78146243,0.004482320626266301,0.9497637,0.6087026
168,0.9041868,0.82530123,0.0023813965175535023,0.99510384,0.3981447,0.8908176,0.8034557,0.0030620486941188574,0.9530414,0.6243226
169,0.90434986,0.8255724,0.002378409868512346,0.99518967,0.39827925,0.8597181,0.754544,0.004986280342563987,0.94467163,0.58917755
170,0.9044364,0.82571816,0.002376118013946621,0.9952406,0.39826918,0.8583231,0.7527431,0.004858322092331946,0.93556535,0.5901339
171,0.904543,0.8258963,0.0023730798239676217,0.99536306,0.39828458,0.89863586,0.8163096,0.0027636291924864054,0.95297617,0.63795024
172,0.9045728,0.8259466,0.002372024386585149,0.99543905,0.398298,0.90889966,0.833122,0.0024794585769996047,0.96127427,0.646876
173,0.90470254,0.8261621,0.002368784471188921,0.9954917,0.39838403,0.9135575,0.8408906,0.0020760721527040005,0.96930397,0.64926684
174,0.9047941,0.82631487,0.002366526263358537,0.9955667,0.3984295,0.9084789,0.832357,0.00240001967176795,0.9688556,0.6396238
175,0.9048742,0.8264476,0.0023647517514608658,0.9956334,0.39844942,0.8752593,0.7790588,0.004667742759920657,0.95042366,0.5989002
176,0.90485835,0.8264186,0.0023652702767258445,0.9956184,0.39846012,0.8783704,0.7837473,0.00417730922345072,0.9512409,0.6047976
177,0.9049661,0.82660025,0.0023622880727025616,0.9957265,0.39847195,0.878077,0.78342205,0.004014550358988345,0.9449053,0.6082244
178,0.9050732,0.8267761,0.0023595080095875284,0.99578404,0.39853567,0.90508795,0.82671136,0.002523602917790413,0.9647187,0.63412493
179,0.90511054,0.82684386,0.0023578732772960415,0.9958565,0.39853966,0.9125029,0.8391273,0.002172047272324562,0.97138005,0.63834876
180,0.90520006,0.82699436,0.0023553493231511947,0.9959287,0.39855528,0.9064904,0.82897395,0.0025050152326002717,0.9696008,0.63292956
181,0.9052249,0.8270338,0.0023544863221569927,0.9959872,0.39856073,0.90198076,0.82146186,0.0030078558484092355,0.9648566,0.63014024
182,0.90526944,0.8271083,0.00235324612266024,0.99601823,0.3986143,0.9098351,0.8345849,0.0023850046563893557,0.97194093,0.6349219
183,0.90529394,0.8271461,0.0023526091373601366,0.99604785,0.39863136,0.9207829,0.85319495,0.001786726643331349,0.9722025,0.6550048
184,0.90527433,0.82711434,0.0023523996888523174,0.99602634,0.39858893,0.91944945,0.8509265,0.0018390754703432322,0.97007126,0.6509404
185,0.90530145,0.82716316,0.0023515920782851618,0.99607855,0.39864698,0.8998197,0.8183201,0.0027807014994323254,0.9420696,0.6428116
186,0.90545505,0.8274178,0.0023480424013457173,0.9961716,0.39871982,0.91004336,0.83506536,0.00221327249892056,0.94784606,0.657555
187,0.90545654,0.82741714,0.002347510083403227,0.99619794,0.39869684,0.91338885,0.8406466,0.002087078639306128,0.96247345,0.64998406
188,0.9055603,0.82759076,0.002345003198485735,0.99622077,0.39873436,0.91540754,0.8440666,0.0019968829001300037,0.96426475,0.6537297
189,0.9056366,0.8277187,0.002343230684515262,0.99634415,0.3987613,0.90782607,0.8313706,0.002293456462211907,0.94388163,0.66082245
190,0.9056621,0.82776046,0.002342838865991135,0.9963859,0.39876434,0.91727805,0.8471976,0.0019411754910834134,0.967825,0.65922856
191,0.90567976,0.82779026,0.0023428725334544947,0.9963831,0.3988009,0.89534694,0.8109572,0.0028978228801861405,0.9200758,0.65779406
192,0.9056925,0.8278104,0.002342038767173383,0.9963825,0.3987898,0.9063672,0.82893866,0.002746884594671428,0.95989114,0.6465572
193,0.90574485,0.8279,0.002339551873880081,0.99642473,0.3988184,0.885558,0.7951911,0.00346334814094007,0.94302505,0.626554
194,0.905838,0.8280581,0.002336805253350555,0.9964888,0.3988642,0.89053047,0.80315536,0.0031603514216840267,0.94740623,0.63021994
195,0.9059265,0.8282047,0.0023342036122833867,0.9965586,0.39891326,0.9148317,0.84306633,0.0020389321725815535,0.9657284,0.6534906
196,0.90598965,0.8283089,0.0023322795086430635,0.99661857,0.39893368,0.9091358,0.8335183,0.0021971395472064614,0.95205003,0.6550845
197,0.906034,0.8283838,0.0023309441448661748,0.9966733,0.39893022,0.9186278,0.84950316,0.0018599843024276197,0.9679088,0.6562002
198,0.90603966,0.82839626,0.002330645061975215,0.99668765,0.39893022,0.91010344,0.83518183,0.0024837967939674854,0.96742904,0.64384764
199,0.8895867,0.80222225,0.002751451121459764,0.986652,0.3942565,0.8258301,0.70456946,0.005692562786862254,0.95689183,0.555467
