epoch,dice_coef,iou,loss,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
47,0.8860871,0.7955097,0.0027884831550814533,0.9866351,0.39393783,0.9086262,0.83255184,0.0018104651244357228,0.963502,0.66480714
48,0.88631064,0.795872,0.002785773729176625,0.98645264,0.39408475,0.9054899,0.82730126,0.0018222072394564748,0.9655294,0.65627986
49,0.8870914,0.7971344,0.002769370679743588,0.9865014,0.3943174,0.90216184,0.82176214,0.0019540146458894014,0.96547633,0.64854956
50,0.88819647,0.79892164,0.002744289671840227,0.9870401,0.3944986,0.8858882,0.7951521,0.0025405583437532187,0.96925586,0.61555624
51,0.88938063,0.8008372,0.002720899064012844,0.9875193,0.39465338,0.90625805,0.82858515,0.0018983813934028149,0.9791744,0.6332483
52,0.8901124,0.8020237,0.0027044067969140798,0.98772985,0.39497393,0.910721,0.8360763,0.0017398070776835084,0.9827798,0.6367549
53,0.89021474,0.8021914,0.0027040063393423738,0.98772246,0.39485824,0.9131637,0.84020346,0.001667254138737917,0.97785264,0.6474339
54,0.84693843,0.737573,0.003750818103308911,0.96083635,0.38496134,0.88836473,0.79915124,0.0021350402384996414,0.9678696,0.64336944
55,0.8811894,0.7878243,0.0029371937868468787,0.9837847,0.39257032,0.89758444,0.8141978,0.0019859555177390575,0.98203224,0.63157475
56,0.88975286,0.80144095,0.0027197967273304645,0.98769265,0.39442104,0.9099205,0.8347284,0.0017217283602803946,0.9720776,0.6547657
57,0.8913078,0.80395997,0.0026826144358062225,0.9880926,0.394772,0.90875584,0.8327709,0.0018479061545804143,0.9601836,0.6668792
58,0.89169407,0.80459005,0.002676515938187747,0.9881464,0.39476833,0.9089384,0.8330766,0.0019047510577365756,0.953808,0.6746892
59,0.8926156,0.80609095,0.0026575486368054283,0.9885373,0.39502487,0.9117351,0.8377878,0.0018229433335363865,0.9601566,0.6644884
60,0.89361477,0.8077235,0.0026349697150694937,0.9888909,0.39548558,0.9080985,0.8316668,0.0018908657366409898,0.969485,0.6405802
61,0.8939361,0.80825025,0.0026276527762251057,0.9890211,0.3955478,0.8973938,0.8138839,0.0023442835081368685,0.9770828,0.6149984
62,0.89373887,0.8079327,0.0026311536744722855,0.9889125,0.39536893,0.8879748,0.79852015,0.002733606146648526,0.9763718,0.6026458
63,0.8932054,0.80706185,0.0026419965195995957,0.988684,0.39513397,0.8787138,0.7836655,0.0030522618908435106,0.9594336,0.5993784
64,0.8867723,0.7967516,0.00278842866866161,0.98457986,0.393743,0.8625844,0.75837183,0.0033223398495465517,0.9519053,0.6151578
65,0.8823396,0.78957766,0.0028957152789782573,0.9826322,0.39263037,0.9002861,0.81865424,0.002136385999619961,0.9706489,0.63779086
66,0.8884571,0.799368,0.0027526454311674058,0.98601824,0.3940226,0.91553754,0.8442314,0.001606297679245472,0.97517437,0.6573956
67,0.89378333,0.80799764,0.0026303306232085045,0.98884535,0.39538684,0.9172556,0.8471573,0.0015768014127388597,0.97641736,0.6533312
68,0.89436334,0.808948,0.002620284193519341,0.98905987,0.3954473,0.91709185,0.8468782,0.0016716221580281854,0.97443557,0.65006375
69,0.8938966,0.8081866,0.0026265207799556463,0.98880893,0.39532554,0.91958326,0.8511378,0.001550415065139532,0.97544277,0.65843165
70,0.8939572,0.80828834,0.002622615150175989,0.98887914,0.3952587,0.9204049,0.85254604,0.0015361153054982424,0.9724631,0.6613803
71,0.8952802,0.8104582,0.0025920288181742247,0.9895447,0.39568844,0.91978437,0.8514821,0.001544232596643269,0.9785254,0.65365
72,0.89646256,0.8123987,0.00256641123028796,0.99015987,0.3960216,0.91706884,0.84683925,0.0016294243978336453,0.9765822,0.6480714
73,0.89681256,0.81297326,0.002559008167894638,0.99043864,0.39608994,0.9189156,0.8499942,0.001580580254085362,0.9770626,0.6483902
74,0.8966546,0.8127148,0.002562761143781245,0.9903838,0.3959149,0.9227512,0.85658175,0.0015127842780202627,0.9780832,0.65795344
75,0.8962319,0.8120236,0.002572894969995579,0.9901472,0.39574996,0.9195069,0.8510069,0.0016346571501344442,0.9767497,0.6562002
76,0.8958869,0.8114573,0.002581765679338866,0.98989356,0.3957901,0.90960544,0.8341985,0.002015457022935152,0.9726143,0.64249283
77,0.89557695,0.81094915,0.0025879129139787477,0.98971784,0.3957659,0.91939145,0.8508088,0.0016475925222039223,0.97685295,0.64910746
78,0.8959514,0.8115639,0.0025799437496892134,0.9899398,0.39577073,0.91422284,0.84199864,0.0016670875484123826,0.9751102,0.65253425
79,0.8962606,0.81207687,0.002574653558574779,0.99007016,0.395816,0.9179999,0.84842825,0.0015526687493547797,0.9808572,0.64926684
80,0.89642966,0.8123517,0.0025684324280439833,0.9901875,0.39589188,0.90934074,0.8337533,0.0019378631841391325,0.974597,0.6359579
81,0.8962858,0.81211984,0.0025703001782581532,0.9900281,0.3960131,0.9165475,0.8459503,0.0016243595164269209,0.9813405,0.63707364
82,0.8935024,0.8076557,0.002632075222209096,0.9882581,0.39532417,0.85501856,0.74675286,0.003971857484430075,0.91186154,0.59611094
83,0.8721696,0.77394915,0.0031594992321713465,0.9771157,0.38990492,0.8822666,0.7893356,0.0026221750304102898,0.97894734,0.6003347
84,0.89442384,0.8090502,0.002619768438719051,0.9892673,0.39534274,0.919789,0.8514897,0.001505646388977766,0.9802016,0.6510201
85,0.89788157,0.8147192,0.002534680493661891,0.99101216,0.39619943,0.92020047,0.8521959,0.0015679312637075782,0.97765297,0.6519764
86,0.89919037,0.81687903,0.002504109787127084,0.9916641,0.39655042,0.9214744,0.85438347,0.0015454067615792155,0.9771129,0.6532515
87,0.89982736,0.8179319,0.0024890785186511017,0.99200785,0.39678705,0.92461497,0.85979867,0.001432812656275928,0.98080385,0.65149826
88,0.9001643,0.8184896,0.0024805061994930323,0.99219745,0.39696288,0.92126274,0.8540196,0.001565771410241723,0.98509115,0.6371533
89,0.90016305,0.81849015,0.0024801193751678194,0.9922284,0.3969899,0.92188823,0.8550946,0.0015799268148839474,0.98566484,0.63563913
90,0.8998344,0.81794983,0.0024868385911838192,0.99205,0.39678693,0.9240731,0.8588619,0.001524406368844211,0.9809547,0.64854956
91,0.8996788,0.8176952,0.0024894272559322418,0.9920346,0.39673328,0.92188436,0.8550886,0.0016234011854976416,0.97393477,0.6521358
92,0.89969677,0.817726,0.002488050125944226,0.9920993,0.39674366,0.9129632,0.83986384,0.0018524565966799855,0.96994734,0.6456009
93,0.8999065,0.81807435,0.002482742058497894,0.99228704,0.39685035,0.87228096,0.7734911,0.003597223898395896,0.9820457,0.5753905
94,0.90017015,0.81850964,0.002475944708060959,0.9923387,0.3970527,0.9139457,0.84152883,0.0020005512051284313,0.9875143,0.617708
95,0.90035677,0.8188167,0.0024710115956385497,0.9924961,0.39719555,0.9211414,0.8538108,0.0015980651369318366,0.98941535,0.6257571
96,0.9004233,0.81892705,0.0024718372277794,0.9925361,0.39711264,0.91284937,0.8396713,0.0018643827643245459,0.9883988,0.6178674
97,0.9002522,0.8186482,0.002476000735718433,0.9924628,0.3970024,0.8900981,0.8019607,0.0028750684577971697,0.985699,0.58774304
98,0.9000395,0.8183002,0.002479979091161943,0.9923485,0.3968979,0.90903735,0.833243,0.0021654614247381687,0.9876464,0.61165124
99,0.8999999,0.8182339,0.0024799016375175635,0.9923551,0.3969561,0.92249256,0.8561354,0.001684177084825933,0.9862877,0.6305387
100,0.90033406,0.8187874,0.0024727309836358154,0.99242455,0.3970393,0.91909784,0.85030586,0.0016856854781508446,0.9895308,0.62519926
101,0.90040636,0.8189063,0.0024694948695073633,0.9925676,0.39707103,0.87743104,0.7816277,0.003739734645932913,0.9812162,0.5786579
102,0.8986911,0.8161437,0.0025128476817727736,0.99159485,0.39661664,0.8436692,0.7296086,0.0037375015672296286,0.90037155,0.6179471
103,0.87916356,0.78470516,0.002975026547463368,0.9803938,0.39173824,0.90071213,0.8193597,0.0022454841528087854,0.9761787,0.6302996
104,0.8977158,0.81446236,0.0025387412615363366,0.99096465,0.3962685,0.92200655,0.8552991,0.0015444820746779442,0.98142976,0.6444055
105,0.90109324,0.82003593,0.002456904072618193,0.992991,0.39721462,0.9274062,0.8646392,0.0014113248325884342,0.9795626,0.65317184
106,0.9022516,0.82196003,0.002429435845039299,0.99377126,0.397534,0.926831,0.8636395,0.0014635722618550062,0.9762018,0.65707684
107,0.9027221,0.8227422,0.0024181449330290374,0.9940356,0.39772508,0.92930233,0.8679408,0.001394948922097683,0.9780142,0.65938795
108,0.9027921,0.8228619,0.002415819132052686,0.9940911,0.39776438,0.9304336,0.8699167,0.0013693453511223197,0.9809024,0.6549251
109,0.90246326,0.8223151,0.002422696402620362,0.9938063,0.3977126,0.92666876,0.86335766,0.0014948156895115972,0.9807646,0.65014344
110,0.9019007,0.8213792,0.0024355303162061004,0.99345976,0.39752018,0.92762184,0.8650136,0.001438911771401763,0.980198,0.6548454
111,0.9015859,0.820857,0.0024431266771305516,0.9933304,0.39739037,0.9233281,0.85757613,0.0015207789838314056,0.9786218,0.65301245
112,0.9014421,0.8206228,0.0024442565009888746,0.9933727,0.39730346,0.9229311,0.85689145,0.0015316526405513287,0.9797088,0.65412813
113,0.90160096,0.82088596,0.0024396961737100198,0.99349153,0.39748812,0.9234815,0.85784036,0.0014529171166941524,0.9807464,0.6576347
114,0.9022623,0.8219818,0.00242440823931247,0.99392486,0.39778858,0.9250775,0.860599,0.0015335783828049898,0.9821667,0.6452024
115,0.903024,0.8232462,0.0024075160491401734,0.9943589,0.39801168,0.91606176,0.84512365,0.0017281727632507682,0.98916197,0.625518
116,0.9031936,0.8235332,0.002403100015109648,0.99452657,0.39806753,0.91356003,0.84087485,0.0020137301180511713,0.983262,0.622649
117,0.90361476,0.8242336,0.002390287704664566,0.9949376,0.39812675,0.9229628,0.8569458,0.001670247525908053,0.9841718,0.63922536
118,0.90402085,0.8249071,0.0023802166111240894,0.99521035,0.39828846,0.9342094,0.8765408,0.00130471121519804,0.98325557,0.6551642
119,0.90405935,0.82497066,0.00237950860603672,0.99520206,0.39833406,0.9329705,0.8743623,0.001334585715085268,0.9806252,0.6574753
120,0.90390146,0.82470727,0.0023830252947569215,0.99508905,0.39819363,0.9245118,0.8596202,0.0016839092131704092,0.97285014,0.6482308
121,0.9035321,0.824092,0.0023914256816446457,0.9948031,0.39807707,0.9290025,0.8674183,0.001508965971879661,0.98076,0.64998406
122,0.90319884,0.82353973,0.0023987331331464584,0.9945977,0.39800876,0.91202724,0.8382812,0.001967815449461341,0.9784551,0.63699394
123,0.90278053,0.8228468,0.002408628401083305,0.9943444,0.39788866,0.9268995,0.8637583,0.0015202887589111924,0.98428553,0.64392734
124,0.902692,0.8226982,0.0024099897112413917,0.9942406,0.39787534,0.9305683,0.8701518,0.0013622735859826207,0.9865673,0.64384764
125,0.9027464,0.8227826,0.002408656585232719,0.9943295,0.3977912,0.8646325,0.7615438,0.004300229717046022,0.97596025,0.57913613
126,0.9027792,0.82284063,0.002407328865956515,0.9943681,0.39781183,0.8884351,0.79926544,0.002924626227468252,0.97070384,0.60997766
127,0.90306056,0.8233092,0.002400390776481641,0.994564,0.3979269,0.9291229,0.86762816,0.0014588527847081423,0.97880745,0.65149826
128,0.9033591,0.8238044,0.0023932541113184844,0.9947805,0.39804417,0.9316981,0.8721299,0.0014250321546569467,0.9825217,0.6495856
129,0.9036059,0.8242145,0.002387575245887527,0.9949179,0.39813566,0.9246393,0.85984063,0.0016866022488102317,0.98151773,0.639066
130,0.9039312,0.82475686,0.0023792857906538185,0.9951291,0.3982937,0.9241383,0.85897535,0.001645453623495996,0.9819366,0.63683456
131,0.9041954,0.8251966,0.002372786537339182,0.9953768,0.3983915,0.9288545,0.8671599,0.0014981416752561927,0.9815713,0.6452024
132,0.904359,0.82546747,0.002367846952224879,0.995538,0.39837828,0.92984086,0.8688808,0.0014796634204685688,0.9827858,0.64607906
133,0.90451384,0.82572603,0.0023638404141504156,0.99571246,0.398449,0.9264547,0.86298615,0.0016546662664040923,0.98284525,0.63922536
134,0.9045795,0.82583773,0.002361843020290784,0.9957373,0.3985317,0.92481077,0.8601377,0.0017299888422712684,0.98578316,0.63547975
135,0.90468585,0.8260174,0.0023599694806920447,0.9958255,0.39856815,0.9138215,0.8413178,0.0020776758901774883,0.98073554,0.62480074
136,0.90463823,0.8259356,0.0023602146417428943,0.9958872,0.39852908,0.9132221,0.84030235,0.002176409587264061,0.9842072,0.62081605
137,0.90483904,0.8262678,0.002355078631080687,0.99598,0.3986559,0.90194786,0.8214071,0.0026035718619823456,0.9849624,0.6055148
138,0.9050333,0.82659084,0.0023512483969249805,0.9960734,0.39873824,0.9243019,0.8592573,0.001727136317640543,0.9849969,0.63308895
139,0.9052333,0.82692665,0.0023445790233697903,0.9962982,0.39872977,0.9289538,0.8673327,0.0016204988351091743,0.98210156,0.6428116
140,0.90536445,0.82714546,0.0023407357997949356,0.9964416,0.3987501,0.9263191,0.8627504,0.0016663767164573073,0.97974193,0.64751357
141,0.90557724,0.82750225,0.002335248248266947,0.9966409,0.39883423,0.9309222,0.8707711,0.00139882683288306,0.98514134,0.6499044
142,0.905814,0.82789785,0.00232883446910621,0.9967781,0.39891514,0.93390524,0.8760059,0.0013166142161935568,0.98914367,0.64623845
143,0.90601945,0.8282416,0.0023225994659182817,0.9969868,0.3990343,0.9328938,0.8742278,0.0014004298718646169,0.9881273,0.64336944
144,0.906216,0.8285722,0.0023162211240876627,0.99717104,0.3991302,0.9373308,0.88205355,0.0012538681039586663,0.9883495,0.6490277
145,0.9064496,0.82896036,0.002310263808897656,0.997385,0.3992311,0.9365379,0.88064986,0.0012694458710029721,0.98622525,0.6504622
146,0.9065733,0.82916707,0.0023064704505605218,0.9975123,0.3993202,0.93265665,0.87381124,0.0013847127556800842,0.9825961,0.647912
147,0.90662307,0.8292514,0.0023044325360704375,0.99761605,0.39933822,0.9334994,0.8752919,0.001326859463006258,0.98506564,0.651817
148,0.90667796,0.82934463,0.00230107367210819,0.99766695,0.3993772,0.92616856,0.8624894,0.0016380457673221827,0.98680806,0.63787055
149,0.90673417,0.829438,0.002299407054670155,0.99773026,0.3994365,0.9180121,0.8484495,0.00201095431111753,0.9796447,0.6328499
150,0.906773,0.82950085,0.002298239064807801,0.99776596,0.39942667,0.91437215,0.84225154,0.0021534340921789408,0.97272617,0.6366752
151,0.90677804,0.8295092,0.0022974295911136204,0.99780303,0.39942884,0.9333049,0.8749504,0.0014002816751599312,0.98308975,0.64862925
152,0.9067877,0.8295266,0.0022968281004780338,0.9978536,0.39944384,0.93694526,0.88137025,0.001244755694642663,0.9887163,0.6494262
153,0.90672296,0.82941943,0.002297212567139903,0.99777853,0.39943138,0.93820846,0.8836088,0.0011915749637410045,0.9872458,0.65388906
154,0.9067172,0.8294109,0.0022968945538868074,0.99782455,0.3994367,0.93733203,0.88205487,0.0012131138937547803,0.9892629,0.6534906
155,0.9068066,0.8295585,0.0022949914817455347,0.9978484,0.39945894,0.9328942,0.8742277,0.0013275416567921638,0.9878832,0.649745
156,0.9068895,0.82969666,0.0022921313891065835,0.99792886,0.3995036,0.93321997,0.87480015,0.0013561713276430964,0.98974735,0.64623845
157,0.90695363,0.8298046,0.0022897468596372915,0.99802667,0.39953133,0.933379,0.87508035,0.00132657284848392,0.988893,0.6456806
158,0.90702003,0.8299177,0.002287082171128334,0.99808335,0.3995741,0.93560743,0.8790058,0.0012825787998735905,0.98904175,0.6473542
159,0.90708184,0.83002216,0.002285070282548828,0.9981332,0.39961654,0.93530494,0.8784723,0.0013860799372196198,0.98905426,0.64089894
160,0.90716153,0.8301563,0.0022826335610538397,0.99822855,0.39961803,0.9303509,0.86977214,0.0014950964832678437,0.9897594,0.63930506
161,0.9071669,0.83016515,0.0022820236277766525,0.9982482,0.3996351,0.89302564,0.8067265,0.0035130465403199196,0.98549956,0.590373
162,0.907141,0.8301205,0.002281732432058324,0.9982552,0.39966863,0.8682845,0.7672286,0.004947999957948923,0.9837241,0.56837744
163,0.90713084,0.83010334,0.0022822738518816946,0.99823785,0.39964694,0.9272377,0.8643457,0.0014787520049139857,0.98656243,0.64360857
164,0.9070771,0.8300149,0.0022823639770807778,0.998253,0.3996439,0.9162566,0.8454552,0.0020746923983097076,0.97455966,0.6350016
165,0.9071227,0.8300908,0.0022798989195903035,0.9983181,0.39965385,0.93203574,0.87272197,0.001462395885027945,0.9858182,0.6481511
166,0.9071301,0.8301012,0.002279320497409967,0.9983429,0.3996524,0.9345972,0.8772243,0.001293544890359044,0.9852871,0.65643924
167,0.9071925,0.8302051,0.00227666697414268,0.9983829,0.39966863,0.9329292,0.8742898,0.0012606759555637836,0.9863604,0.65699714
168,0.9072696,0.830333,0.0022745004895588627,0.9983769,0.3997267,0.9245906,0.85975635,0.0015455586835741997,0.9850929,0.64249283
169,0.9073922,0.8305398,0.0022706913458102424,0.99848974,0.39976925,0.9222648,0.85574317,0.0016769184730947018,0.9858998,0.6352407
170,0.90749294,0.8307093,0.0022662578925044963,0.99858195,0.3998251,0.9308498,0.87064475,0.0014163802843540907,0.98610264,0.64464456
171,0.90754044,0.83078974,0.0022632037345117523,0.9986542,0.39985654,0.93484354,0.87765825,0.00126853387337178,0.9850621,0.65691745
172,0.9075451,0.8307958,0.0022620806384467235,0.9986874,0.3998562,0.93075836,0.8704843,0.0013586736749857664,0.9841289,0.6572362
173,0.90753406,0.83077645,0.002261821587529519,0.99870515,0.39985704,0.9285914,0.86670125,0.001404948765411973,0.98149693,0.6552439
174,0.9074959,0.83071333,0.0022625304308072055,0.99868107,0.3998553,0.92730206,0.86445755,0.0014389808056876063,0.9829634,0.65293276
175,0.9074679,0.83066815,0.0022636843323910042,0.9986432,0.39986333,0.9335847,0.8754423,0.0012412676587700844,0.9886638,0.6533312
176,0.90745777,0.8306526,0.0022638387927461576,0.99865,0.3998736,0.910138,0.8350951,0.001971286255866289,0.9889059,0.6180268
177,0.90745115,0.8306386,0.0022631092725888544,0.9986466,0.39987245,0.9166061,0.84605,0.00182460923679173,0.9903651,0.6225693
178,0.90746516,0.83066165,0.0022621042494986045,0.9986752,0.3998933,0.92979044,0.8687927,0.0013594853226095438,0.98958844,0.64384764
179,0.8932785,0.8077679,0.002623282391173036,0.9890695,0.39599058,0.6684335,0.50199026,0.012643293477594852,0.96992904,0.4138508
180,0.894769,0.8097866,0.002611615918779179,0.9912112,0.3958798,0.92368937,0.8581996,0.0015058268327265978,0.98302823,0.64623845
181,0.90463704,0.8259226,0.0023491314485790614,0.9966173,0.39875618,0.9349248,0.87780124,0.0012677854392677546,0.98435074,0.6566784
182,0.90658987,0.82918376,0.0022989915931880796,0.9979047,0.39944112,0.9344065,0.8768885,0.0012739714002236724,0.98232085,0.6597864
183,0.90718615,0.83018637,0.002281751936180112,0.9983341,0.39967692,0.9348295,0.8776335,0.0012606157688423991,0.98356164,0.65803313
184,0.90745115,0.83063257,0.0022724303037292607,0.9985473,0.3997969,0.9350285,0.877984,0.0012531938264146447,0.984912,0.65548295
185,0.9075947,0.8308755,0.0022661327187012397,0.9986727,0.3998582,0.9352234,0.87832785,0.001247322536073625,0.9866426,0.6534109
186,0.9076821,0.8310236,0.002261418600708408,0.99875313,0.399904,0.93549013,0.878799,0.0012437663972377777,0.988055,0.65261394
187,0.90773964,0.8311206,0.0022576656673387015,0.9988136,0.3999368,0.9358916,0.87950766,0.0012385008158162236,0.9882595,0.6507013
188,0.9077818,0.83119273,0.002254529215861112,0.99884844,0.39995787,0.9360945,0.8798661,0.0012343748239800334,0.98872864,0.65014344
189,0.9078132,0.83124524,0.0022518928780260942,0.9988911,0.39997348,0.93658715,0.8807372,0.0012237284099683166,0.9895593,0.6495856
190,0.9078348,0.8312825,0.0022496378808484776,0.99891835,0.3999893,0.93689775,0.8812861,0.001219110214151442,0.9896807,0.6496653
191,0.90784943,0.8313069,0.0022477825050768647,0.9989432,0.40000272,0.9371761,0.88177896,0.001216165255755186,0.9895656,0.64998406
192,0.9078498,0.8313079,0.002246414677179216,0.99894816,0.40000817,0.9377854,0.8828583,0.0012069110525771976,0.989216,0.6506216
193,0.9078399,0.831292,0.0022455889706337905,0.9989581,0.4000151,0.93711925,0.88167834,0.0012335064820945263,0.9888485,0.65014344
194,0.90781707,0.831254,0.002245382266625276,0.9989754,0.40000787,0.93733704,0.88206357,0.0012300437083467841,0.9885085,0.6512592
195,0.90776813,0.831172,0.0022460658320873654,0.9989521,0.40000284,0.93827605,0.8837288,0.0012187648098915815,0.98876405,0.6522155
196,0.90772283,0.8310956,0.0022472611603165126,0.9989309,0.3999848,0.9374353,0.88223785,0.0012666825205087662,0.987057,0.6503028
197,0.90767884,0.8310225,0.002248715529339793,0.99890053,0.39998102,0.936165,0.8799904,0.0013231050688773394,0.98607075,0.64878863
198,0.9076002,0.83089083,0.002250814925292102,0.9988409,0.3999761,0.9363442,0.8803069,0.0012907354393973947,0.98545325,0.6532515
199,0.90748185,0.83069175,0.0022541394593882497,0.99879295,0.39992768,0.93273795,0.87395376,0.0014013731852173805,0.98187494,0.6518967
