epoch,dice_coef,iou,loss,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
20,0.07648958,0.039806403,0.08773686629611739,0.6045881,0.23923226,0.087668955,0.045890547,0.07696616649627686,0.66733545,0.4349105
21,0.079062514,0.041202053,0.08412144126283914,0.6193471,0.23679785,0.09088996,0.04765683,0.07352535426616669,0.68518037,0.4314783
22,0.08165527,0.042612232,0.0808038129687829,0.6303372,0.23469047,0.094127625,0.04943824,0.07036623731255531,0.6976374,0.42951703
23,0.08425658,0.044031102,0.07774906130074415,0.6429392,0.23283915,0.09741677,0.05125416,0.0674358420073986,0.7087681,0.42739233
24,0.08687725,0.045464464,0.07493545540586807,0.6561391,0.23126319,0.100765005,0.05310905,0.06472222879529,0.7208852,0.42592138
25,0.089509316,0.046908084,0.0723458880688562,0.66589814,0.22995333,0.10411291,0.054970212,0.062237923964858055,0.73222345,0.42412356
26,0.09212627,0.048347425,0.06995566610550118,0.67231876,0.22878864,0.10742043,0.056815334,0.059962332248687744,0.7380579,0.42297947
27,0.09471291,0.049774125,0.06774050096418102,0.6769766,0.22772866,0.11067426,0.05863674,0.05787015147507191,0.7412728,0.421672
28,0.09726915,0.0511879,0.065680687786838,0.6808055,0.2267649,0.11387913,0.060436808,0.05593927390873432,0.7420893,0.41971073
29,0.09979882,0.0525908,0.06376013836043692,0.6839901,0.22587357,0.1170493,0.062223367,0.05414818227291107,0.7434373,0.41889352
30,0.10230609,0.05398503,0.06196520948609294,0.68684554,0.22507751,0.12019126,0.06399995,0.05248130299150944,0.7443281,0.41823977
31,0.10479296,0.055371627,0.060283956908469286,0.68942434,0.22436427,0.12330669,0.06576735,0.0509259607642889,0.74463737,0.41701397
32,0.10725977,0.056750704,0.05870577429291294,0.6917408,0.22374398,0.12639293,0.06752395,0.04947052523493767,0.74590164,0.41644195
33,0.10970547,0.058121487,0.05722134989729628,0.6938718,0.22316131,0.12944832,0.069268696,0.04810623079538345,0.7461064,0.414971
34,0.11213196,0.05948516,0.05582238769505259,0.69585806,0.2226449,0.13247351,0.07100174,0.046823637560009956,0.7470926,0.41472584
35,0.11454019,0.06084212,0.05450169472457018,0.69766283,0.2222006,0.13547209,0.0727251,0.04561525397002697,0.74715865,0.41366348
36,0.116930954,0.062192667,0.05325288286021109,0.6993388,0.22181174,0.13844013,0.07443636,0.04447798989713192,0.74763316,0.41300973
37,0.11930357,0.06353648,0.05207021088815879,0.70094055,0.22148283,0.14137864,0.07613593,0.04340389743447304,0.74807465,0.41276458
38,0.12165563,0.06487196,0.05094863653053031,0.70237845,0.22117773,0.1442917,0.07782602,0.04238737188279629,0.7490737,0.41300973
39,0.12398954,0.06620047,0.049883507912285456,0.70376486,0.22093183,0.14717609,0.079504676,0.04142466001212597,0.74884963,0.41227424
40,0.1263045,0.067521535,0.048870578023799974,0.7051134,0.22073667,0.15003079,0.08117112,0.040511781349778175,0.7495541,0.4121108
41,0.12860109,0.0688354,0.047906134477924814,0.70629823,0.22054748,0.15285611,0.082825474,0.03964455984532833,0.74977684,0.41186565
42,0.13087921,0.070141934,0.04698673051478731,0.70742774,0.22040242,0.15565449,0.084469035,0.0388194490224123,0.7509681,0.4120291
43,0.13313898,0.07144113,0.04610919406052765,0.7084863,0.22029267,0.15842187,0.08609921,0.038033926859498024,0.7513788,0.41194737
44,0.13537921,0.07273231,0.04527073517051894,0.7095145,0.22021742,0.16115928,0.087716565,0.0372850950807333,0.7526512,0.41178393
45,0.13760105,0.0740159,0.04446880783084347,0.7105042,0.22017696,0.16386944,0.089322485,0.036570239812135696,0.7521304,0.4111302
46,0.1398053,0.075292304,0.04370105780422861,0.7114016,0.22015673,0.16655478,0.09091839,0.03588716499507427,0.7523169,0.41129363
47,0.14199276,0.07656217,0.0429653714649206,0.7123059,0.22014803,0.16921835,0.09250593,0.03523328714072704,0.752693,0.4111302
48,0.14416333,0.07782515,0.04225981722824102,0.7131146,0.2201691,0.17185415,0.09408142,0.0346080157905817,0.7537448,0.4112119
49,0.14631563,0.07908046,0.041582575566027055,0.71390414,0.2202083,0.17446464,0.09564622,0.034008339047431946,0.7540516,0.41063985
50,0.148452,0.08032945,0.04093201532635058,0.7146631,0.2202716,0.17704844,0.09719944,0.03343412559479475,0.75423855,0.4108033
51,0.15057124,0.08157122,0.040306543184141085,0.7153864,0.22035515,0.17961031,0.09874382,0.03288220148533583,0.75434655,0.41129363
52,0.15267308,0.08280566,0.03970475369241348,0.7160964,0.22044392,0.18214342,0.10027504,0.032352578826248646,0.7549768,0.41219252
53,0.15475926,0.08403367,0.03912532911635935,0.71675354,0.22056508,0.18465248,0.101795934,0.031843739561736584,0.7556155,0.41235596
54,0.15683053,0.085255764,0.03856710538127308,0.71736,0.22069842,0.18714127,0.10330873,0.03135381080210209,0.7561742,0.4128463
55,0.15888506,0.08647061,0.038028954168196856,0.71794516,0.22082335,0.1895996,0.10480699,0.030883081257343292,0.7563201,0.41317317
56,0.1609252,0.08767975,0.03750976621779765,0.71848476,0.22099021,0.1920367,0.10629639,0.030429172329604626,0.75695485,0.41358176
57,0.16295065,0.0888829,0.03700856693078179,0.71900415,0.22115058,0.19444814,0.107774034,0.029992000199854374,0.75736284,0.41399035
58,0.16496164,0.09008008,0.03652444274738691,0.71951425,0.22134186,0.19683848,0.10924265,0.029569976963102818,0.75791043,0.414971
59,0.16695827,0.09127125,0.03605653915749213,0.72002995,0.22153461,0.19920559,0.11070082,0.029162783175706863,0.75824505,0.41521615
60,0.16894262,0.09245779,0.0356040023982005,0.72050273,0.22174382,0.2015519,0.112149976,0.028769368305802345,0.7582663,0.41603333
61,0.17091376,0.093638964,0.03516609982457445,0.7209703,0.22196832,0.20387682,0.113589555,0.028389197774231434,0.75859505,0.41652367
62,0.17287141,0.094814464,0.034742161734462824,0.72141814,0.22221527,0.20618014,0.115019456,0.028021580539643764,0.7590003,0.41693226
63,0.1748148,0.09598412,0.03433155049948931,0.7218589,0.2224575,0.20845743,0.1164369,0.027666395530104637,0.7594466,0.4171774
64,0.17674538,0.09714833,0.03393363477499766,0.7222808,0.22271271,0.21071139,0.11784326,0.027322692796587944,0.7599286,0.41750428
65,0.17866176,0.09830658,0.03354782650658731,0.72272694,0.22297306,0.21294783,0.119242184,0.026989263482391834,0.76025563,0.41799462
66,0.18056571,0.09945978,0.03317359467253609,0.7230907,0.22322808,0.21516052,0.120629735,0.02666686475276947,0.75991094,0.41823977
67,0.18245707,0.10060765,0.03281045329031469,0.7235074,0.22350825,0.2173562,0.1220099,0.02635389007627964,0.7597152,0.41856664
68,0.18433468,0.101749584,0.03245792069559007,0.7239021,0.22378004,0.21952777,0.12337831,0.02605100255459547,0.76026684,0.41905695
69,0.18620072,0.10288686,0.03211556810907326,0.7242653,0.22405726,0.22168475,0.12474083,0.025756518356502056,0.7603673,0.41954726
70,0.18805203,0.10401755,0.03178295235117074,0.7246536,0.22433847,0.22382188,0.12609406,0.025470731779932976,0.7606446,0.4204462
71,0.18988967,0.10514214,0.031459661325179904,0.72502136,0.22464725,0.22593379,0.12743446,0.025193526409566402,0.76079243,0.4205279
72,0.19171534,0.1062617,0.031145314791586335,0.72538346,0.22494502,0.22802636,0.12876572,0.024924255907535553,0.7609273,0.42109993
73,0.19352941,0.10737628,0.0308395350395247,0.72573483,0.22524416,0.23010181,0.13008916,0.024662427604198456,0.76080865,0.4213451
74,0.19533189,0.10848602,0.030541997294613096,0.7260631,0.22555022,0.23216224,0.13140604,0.024407939054071903,0.76094323,0.42191714
75,0.19712089,0.10958994,0.030252378090111495,0.726429,0.22586498,0.23420444,0.13271429,0.02416027244180441,0.76086634,0.42199886
76,0.19889718,0.11068774,0.029970336754178237,0.7267417,0.2261681,0.23622772,0.13401335,0.02391953393816948,0.7612884,0.42297947
77,0.2006604,0.11177996,0.029695615299630825,0.72705156,0.22645916,0.23823217,0.13530326,0.023684855550527573,0.7618838,0.4243687
78,0.20240942,0.11286531,0.02942791635300531,0.727367,0.22674793,0.24021423,0.13658166,0.023456678725779057,0.7620513,0.42502248
79,0.20414747,0.113946006,0.029166984769818913,0.7276625,0.22706687,0.24218173,0.13785352,0.023234221152961254,0.7625531,0.42567623
80,0.20587343,0.11502126,0.028912619360029524,0.7279585,0.22736768,0.24412993,0.13911562,0.02301752008497715,0.7622807,0.42608482
81,0.20758484,0.11608964,0.028664558078162372,0.72823876,0.2276642,0.2460621,0.14037013,0.022806032560765743,0.7623502,0.42624825
82,0.20928356,0.1171521,0.0284225634098876,0.72851145,0.22794364,0.2479732,0.14161366,0.0226001450791955,0.7619673,0.42665687
83,0.210968,0.11820755,0.028186434433189068,0.7287818,0.22823921,0.24987034,0.14285076,0.022399138659238815,0.7615575,0.4267386
84,0.21264108,0.11925776,0.027955951147474522,0.7290577,0.22852515,0.25174937,0.14407861,0.022203111089766026,0.7619464,0.42739233
85,0.21429974,0.12030099,0.02773089240153515,0.72934616,0.22882187,0.25360978,0.14529692,0.02201178018003702,0.7619741,0.4277192
86,0.21594557,0.12133803,0.027511053916261814,0.7295953,0.22910392,0.2554516,0.1465056,0.021825146861374378,0.76174545,0.42796436
87,0.21757965,0.1223696,0.027296259704175905,0.72982764,0.22938272,0.25727844,0.147707,0.021642930805683136,0.7617386,0.42820954
88,0.21920241,0.123395845,0.027086360082246883,0.73007774,0.22966541,0.2590881,0.1488995,0.021465093828737736,0.76183563,0.42869985
89,0.22081299,0.12441631,0.026881164240347612,0.7303231,0.22994705,0.26088417,0.15008548,0.021291155368089676,0.76251996,0.42927188
90,0.22241153,0.1254309,0.026680529946028146,0.730544,0.23022878,0.26266295,0.15126249,0.02112113405019045,0.762181,0.42951703
91,0.22399779,0.12643954,0.02648431676180037,0.7307703,0.23050737,0.26443064,0.15243447,0.020954741165041924,0.761622,0.42976218
92,0.22557178,0.12744217,0.026292380110663902,0.7310045,0.23077999,0.26618612,0.1536007,0.020791933871805668,0.7621528,0.43049768
93,0.22713567,0.12844019,0.026104567897354446,0.7312492,0.23105544,0.26792622,0.15475899,0.020632783882319927,0.76220745,0.43115142
94,0.22868665,0.12943164,0.025920769275534293,0.731431,0.2313202,0.26964936,0.15590833,0.02047724463045597,0.76223475,0.4314783
95,0.23022528,0.13041697,0.025740857309185315,0.73164636,0.23159051,0.27136248,0.15705314,0.020324813202023506,0.76228917,0.43213207
96,0.23175289,0.13139686,0.025564706987203208,0.7318612,0.23186356,0.2730594,0.15818948,0.020175723358988762,0.7623919,0.43237722
97,0.23327018,0.13237184,0.025392194928298164,0.73206615,0.23211856,0.27473873,0.15931614,0.020030174404382706,0.76227504,0.43262237
98,0.23477441,0.1333403,0.02522321985114019,0.73229337,0.23239024,0.2764039,0.16043547,0.019887580536305904,0.76196635,0.4331944
99,0.23626722,0.13430281,0.025057657897948872,0.73249733,0.23263656,0.27805465,0.16154715,0.019747876562178135,0.76223975,0.43384817
100,0.23774843,0.13525935,0.024895439438825082,0.7326763,0.23288937,0.2796938,0.16265324,0.019610933028161526,0.76219165,0.43425676
101,0.23921949,0.13621111,0.024736447343711068,0.7328768,0.23313369,0.28131747,0.16375086,0.01947694458067417,0.76214355,0.43466535
102,0.24067815,0.13715655,0.024580576145739923,0.7330869,0.23339415,0.2829268,0.16484082,0.019345683977007866,0.7624571,0.4351557
103,0.24212487,0.13809562,0.02442776006213281,0.7332889,0.23363353,0.28452557,0.16592567,0.01921683456748724,0.76219773,0.43531913
104,0.24356025,0.13902889,0.024277914288388783,0.7334943,0.2338898,0.28611153,0.16700378,0.01909052301198244,0.76246965,0.43597287
105,0.24498557,0.13995712,0.024130943778165898,0.73368156,0.23413193,0.28768358,0.1680744,0.01896673906594515,0.76271427,0.43629974
106,0.24639997,0.14087965,0.023986768158867435,0.7338599,0.23436713,0.289241,0.16913694,0.018845368176698685,0.7623805,0.4365449
107,0.24780297,0.14179632,0.02384531814713291,0.73405737,0.23461899,0.2907834,0.1701912,0.018726537004113197,0.7622986,0.4368718
108,0.2491951,0.14270717,0.023706507869064808,0.73420155,0.23484571,0.29231384,0.17123914,0.018609806895256042,0.76261765,0.43711695
109,0.25057662,0.14361276,0.02357026724263939,0.73439866,0.2350871,0.29383427,0.17228204,0.018495268188416958,0.7628278,0.4373621
110,0.25194934,0.14451376,0.023436526332028904,0.7345783,0.23532324,0.2953431,0.17331883,0.018382882699370384,0.76278675,0.43752554
111,0.25331154,0.14540952,0.023305217505346032,0.7347582,0.23556316,0.2968387,0.17434832,0.018272762186825275,0.76309794,0.43801585
112,0.25466555,0.14630112,0.023176280380941407,0.7349493,0.23578441,0.29832786,0.17537516,0.01816440001130104,0.76265645,0.438261
113,0.2560089,0.1471873,0.02304964805249298,0.73514205,0.23602486,0.29980093,0.17639267,0.01805819757282734,0.7629335,0.43866962
114,0.25734198,0.14806767,0.02292526106425929,0.73529476,0.23623595,0.3012644,0.17740527,0.017953885719180107,0.7631018,0.4390782
115,0.25866604,0.1489436,0.022803054962762047,0.73545396,0.23645207,0.30271605,0.17841145,0.017851361073553562,0.7632027,0.43932337
116,0.259978,0.14981285,0.02268296975620784,0.73562706,0.23666778,0.30415434,0.17941004,0.017750699538737535,0.7631691,0.43924165
117,0.26128006,0.15067692,0.02256497356304249,0.73578423,0.23687552,0.30558246,0.18040329,0.017651819624006748,0.76344544,0.43965024
118,0.26257217,0.15153563,0.022449010701546836,0.73594254,0.23707792,0.30699694,0.18138868,0.017554763704538345,0.7630795,0.43981367
119,0.26385498,0.15238911,0.022335013650834214,0.7361301,0.23729226,0.3084024,0.18236935,0.017459202092140913,0.76285595,0.44005883
120,0.26512766,0.15323737,0.02222293486742866,0.736279,0.23749152,0.3097973,0.18334435,0.017365293111652136,0.76306474,0.44030398
121,0.26639378,0.15408282,0.022112725481261,0.7364406,0.23770103,0.3111832,0.18431464,0.017273000441491604,0.76320636,0.44038573
122,0.26765022,0.15492243,0.02200434184741489,0.7365965,0.23790993,0.3125549,0.18527651,0.01718239299952984,0.76323986,0.44046745
123,0.2688965,0.15575667,0.021897745047977497,0.73676836,0.23812112,0.31391856,0.1862343,0.01709312852472067,0.76304996,0.44079432
124,0.27013373,0.15658619,0.021792881545437456,0.73691887,0.23832594,0.3152696,0.18718472,0.01700551575049758,0.7626712,0.44144806
125,0.27136257,0.15741125,0.021689708344638348,0.73708737,0.23852529,0.31661242,0.18813094,0.016919273417443037,0.762731,0.44185665
126,0.27258354,0.15823203,0.02158818680922999,0.73724496,0.23873146,0.3179442,0.18907079,0.016834456007927656,0.7627501,0.4424287
127,0.27379465,0.15904754,0.021488277114342983,0.73740554,0.23892945,0.31926823,0.19000664,0.016750949900597334,0.7627763,0.44275558
128,0.27499652,0.15985769,0.02138993528747368,0.73755985,0.23912261,0.32058102,0.19093606,0.016668763477355242,0.7629098,0.44308245
129,0.27619082,0.160664,0.021293125234457644,0.737717,0.23931746,0.32188582,0.19186121,0.01658792421221733,0.76304317,0.44340932
130,0.2773771,0.16146606,0.021197815130594686,0.7378779,0.23951368,0.3231811,0.192781,0.016508291009813547,0.76279527,0.4433276
131,0.27855456,0.16226298,0.021103967314174528,0.73802227,0.23970465,0.3244673,0.19369583,0.01642989134415984,0.76269996,0.44414482
132,0.27972388,0.16305575,0.02101154465412418,0.73814917,0.23989834,0.32574528,0.19460614,0.016352741047739983,0.76253855,0.44479856
133,0.28088453,0.16384377,0.02092051594030805,0.73828626,0.24008219,0.3270104,0.19550866,0.016276885755360126,0.76267153,0.44512543
134,0.28203568,0.16462615,0.020830852567044974,0.73842996,0.24026886,0.328268,0.19640712,0.016202101949602365,0.7628707,0.44561577
135,0.28317863,0.16540417,0.020742520940392604,0.73857015,0.24045196,0.32951444,0.1972991,0.01612855540588498,0.7627166,0.44602436
136,0.28431427,0.16617817,0.020655505486417477,0.738719,0.24063885,0.33075452,0.19818771,0.016056011896580458,0.76267636,0.4461878
137,0.28544292,0.1669485,0.020569758353007655,0.7388428,0.24080749,0.33198684,0.19907211,0.015984606463462114,0.7628751,0.4466781
138,0.28656432,0.16771479,0.02048525753902098,0.7389726,0.24098682,0.33321244,0.19995302,0.015914193354547024,0.7632129,0.44725016
