epoch,dice_coef,iou,loss,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.122865774,0.06599649,0.087509713390149,0.45652264,0.34074277,0.19563268,0.10843587,0.03567208908498287,0.7346833,0.4510679
1,0.25426602,0.14652075,0.028714063374303975,0.851438,0.33723146,0.3674248,0.22538611,0.020004600286483765,0.8432605,0.63069814
2,0.38361248,0.23861745,0.016947892916843642,0.87613225,0.3516408,0.45835906,0.29784158,0.012600864749401808,0.9097154,0.5910105
3,0.49381012,0.3293224,0.011812680019174031,0.8874274,0.35860947,0.5903144,0.41915807,0.009081495460122824,0.87501353,0.6449633
4,0.57687974,0.4069111,0.00920517353793108,0.8949494,0.3621714,0.6283752,0.45858932,0.007562605198472738,0.87934697,0.6267134
5,0.6372909,0.46938697,0.007732659005722421,0.9024597,0.3650729,0.7254081,0.56939185,0.005224087741225958,0.9391892,0.60926044
6,0.6798337,0.51684237,0.0068208016861273455,0.9074384,0.36653063,0.75049686,0.60075283,0.004553549457341433,0.93689144,0.6211348
7,0.7137447,0.5568138,0.006166121322082269,0.91470695,0.36901936,0.7301382,0.57561684,0.005152069265022874,0.9565636,0.55459034
8,0.7422242,0.59203106,0.005641349773721358,0.92423594,0.37100136,0.73835504,0.58573824,0.006064189365133643,0.9015007,0.6032037
9,0.7627164,0.6184544,0.005286419396302229,0.9326312,0.37234047,0.59924865,0.4328132,0.012161076534539461,0.9635317,0.36005738
10,0.78519225,0.64829755,0.004888463107500832,0.94540864,0.37524784,0.8115313,0.68295884,0.0040969757828861475,0.8801969,0.641138
11,0.8006198,0.6695588,0.004610683378116444,0.95321447,0.37736526,0.8185387,0.6928272,0.0037891288520768285,0.9100652,0.65643924
12,0.8132437,0.6870766,0.004376946712592292,0.9583294,0.37929446,0.83589524,0.71821284,0.003622364136390388,0.93611413,0.62240994
13,0.8275732,0.7075421,0.0040837522216417375,0.9652311,0.3821421,0.832139,0.7125432,0.0035832301946356893,0.91062397,0.6455212
14,0.8357203,0.71928257,0.003919323113730697,0.9678797,0.38375294,0.83805037,0.72124547,0.0035908924182876945,0.9033345,0.6196207
15,0.8443245,0.73183775,0.003732363423698062,0.9707139,0.3853667,0.85857433,0.75248003,0.0029129083268344402,0.9208681,0.65938795
16,0.8487554,0.7383792,0.0036433884203244476,0.9721816,0.38602242,0.8623629,0.7581457,0.0030351210152730346,0.9267361,0.6381097
17,0.85780585,0.7517112,0.0034370310998827675,0.9754099,0.3880561,0.8769318,0.7808876,0.002548024640418589,0.9412177,0.6418553
18,0.86348855,0.76048535,0.0033122089983852105,0.9775068,0.3892246,0.8774586,0.7818583,0.0027011316269636154,0.93095183,0.65006375
19,0.86595607,0.76415384,0.003259673642385805,0.97829306,0.38952065,0.8759048,0.779472,0.002836876083165407,0.92608595,0.6490277
20,0.8670665,0.76584387,0.0032261567194350497,0.9778083,0.38987297,0.86870384,0.7679172,0.0029682281892746687,0.92561984,0.65157795
21,0.8707374,0.77169234,0.003142190088489537,0.97952455,0.39054608,0.8858473,0.79518765,0.0024099027505144477,0.95589644,0.63563913
