epoch,dice_coef,iou,loss,precision_1,recall_1,val_dice_coef,val_iou,val_loss,val_precision_1,val_recall_1
30,0.8749166,0.77805007,0.003030362261830136,0.9803182,0.39147568,0.882095,0.789366,0.0033210564870387316,0.9532833,0.640691
31,0.883968,0.7922445,0.002843453329047026,0.9847315,0.39320472,0.81272006,0.68525386,0.007590579567477107,0.944486,0.55671144
32,0.8783878,0.7833917,0.0029662232184417135,0.9815572,0.39194524,0.5949064,0.4395917,0.014041255693882704,0.891308,0.33295503
33,0.8827542,0.7902825,0.002862657719159087,0.9841506,0.39298844,0.88494265,0.7939342,0.0035171848721802235,0.9452996,0.6504634
34,0.88648665,0.79624,0.002792289456877814,0.98559153,0.39366686,0.8808412,0.78733516,0.003692297264933586,0.93662864,0.6522918
35,0.8881702,0.7989297,0.0027512133342814955,0.9863418,0.39398503,0.8732002,0.774947,0.004073700285516679,0.96188587,0.61099553
36,0.8875256,0.79789466,0.002764853699603876,0.98602664,0.39403954,0.8705021,0.7708348,0.004328450188040733,0.94956774,0.62322676
37,0.87240314,0.77425146,0.0030898300759618844,0.97864866,0.39066204,0.6960448,0.5350486,0.01787002617493272,0.95617414,0.42229366
38,0.8784519,0.78357375,0.0029543604776885923,0.98190516,0.39208153,0.86819994,0.7680768,0.004433772526681423,0.9501235,0.6305403
39,0.88876927,0.79989445,0.002734859864197693,0.9866747,0.39426222,0.8888143,0.8002516,0.0035652300575748086,0.9558631,0.64447385
40,0.8915283,0.80436784,0.0026778973169289096,0.987832,0.39474308,0.87224233,0.77467823,0.004840064560994506,0.94450146,0.6384213
41,0.8929596,0.8067031,0.002648750119565087,0.98837626,0.39502794,0.8757839,0.77979517,0.004607014125213027,0.94338226,0.6439695
42,0.89327514,0.8072181,0.002643031843797152,0.9885306,0.39502752,0.8479979,0.73800147,0.00594990374520421,0.95057565,0.6038711
43,0.891762,0.80475676,0.002675967652088053,0.98779815,0.3947626,0.8385298,0.7232461,0.006419471697881818,0.9370705,0.60179055
44,0.88899225,0.8002628,0.002733849372097486,0.9866861,0.39423946,0.7913966,0.66024953,0.009559585014358163,0.9331924,0.5565853
45,0.87315553,0.77592844,0.00309648304307281,0.97885615,0.39055678,0.7038219,0.5459694,0.013875278178602457,0.9664152,0.42815712
46,0.8831368,0.7910127,0.0028484455578172644,0.9840314,0.39297283,0.90515864,0.8267889,0.0024809902533888817,0.9657865,0.6549398
