,Image,Accuracy,F1,Jaccard,Recall,Precision
0,Placa1-imagen8.jpg,0.9990185676392573,0.9346289752650176,0.8772802653399668,0.9335294117647058,0.9357311320754716
1,Placa1-imagen10.jpg,0.9993501326259947,0.9648241206030151,0.9320388349514563,0.9595430747263208,0.9701636188642926
2,Placa1-imagen11.jpg,0.9987201591511936,0.9026399865478393,0.8225559301256512,0.9232886136910905,0.8828947368421053
3,Placa1-imagen15.jpg,0.9995026525198939,0.9550269838097142,0.9139250191277736,0.9567480977172607,0.9533120510774142
