epoch,dice_coef,iou,loss,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
92,0.87534934,0.7805465,0.003108464316200547,0.96926093,0.4112726,0.84479624,0.731406,0.005297079915180802,0.86794204,0.64932853
93,0.8973816,0.8140569,0.0025684512014668257,0.98609287,0.41642013,0.9015137,0.82069147,0.0026069466257467866,0.9635106,0.64094317
94,0.90814584,0.8318253,0.002317636876443419,0.992463,0.4193003,0.9190775,0.8502824,0.002058676618617028,0.98319167,0.64907634
95,0.91017205,0.835242,0.0022695441263924686,0.99373865,0.42001855,0.92360413,0.85806775,0.0019824830815196037,0.9832189,0.65014815
96,0.911105,0.83682215,0.002247322133333901,0.99442065,0.42037427,0.9250984,0.8606453,0.0019778251880779862,0.98333174,0.6509047
97,0.91165835,0.8377645,0.002233484042705586,0.9948574,0.42059004,0.92523617,0.8608782,0.0020165040623396635,0.98395264,0.64945465
98,0.9120109,0.83836603,0.0022244698589091844,0.995167,0.42075709,0.92433524,0.859324,0.0020650195656344295,0.9836332,0.64794147
99,0.9121884,0.8386708,0.00221947092916934,0.99533373,0.42078722,0.92184556,0.855023,0.0022353745880536735,0.98019326,0.6458609
100,0.9121401,0.83859265,0.002219110481993351,0.99529225,0.42079666,0.9235143,0.8579074,0.0020880273077636957,0.98377186,0.645924
101,0.9120981,0.83852494,0.002218956358757234,0.9953191,0.42081997,0.9244893,0.8596349,0.002032481541391462,0.98792154,0.6446
102,0.9119929,0.8383501,0.002219925911829745,0.9952694,0.4208348,0.9279195,0.8655479,0.0019204868585802615,0.9863276,0.65040034
103,0.9118868,0.8381706,0.0022214118674785273,0.99515605,0.4207679,0.92426276,0.8591924,0.0020764367072843015,0.9807034,0.6504634
104,0.9115865,0.83766466,0.0022270178502390298,0.9949783,0.42064258,0.91534674,0.84424806,0.0029240988078527153,0.9827853,0.640691
105,0.9113702,0.8373023,0.0022316649754469983,0.99468505,0.42055282,0.9201541,0.85214466,0.002255980100017041,0.9779865,0.6498329
106,0.9110162,0.8367053,0.0022402648551078153,0.9944824,0.42043528,0.9236732,0.85817957,0.002104590297676623,0.978407,0.6513461
107,0.910375,0.8356256,0.0022537297997418026,0.9940686,0.4202355,0.89687604,0.81322855,0.0034110223641619086,0.9690923,0.6246769
108,0.9099746,0.8349462,0.00226197602911867,0.99377686,0.42001832,0.89569974,0.81207263,0.003666230011731386,0.97203755,0.6268205
109,0.90964985,0.8343966,0.0022710426064202274,0.993392,0.41994223,0.8739177,0.7790548,0.006014088750816882,0.9658989,0.61074334
110,0.9089805,0.83327574,0.002285851957056119,0.99300337,0.4197997,0.89054066,0.8046349,0.004845247603952885,0.9804139,0.61225647
111,0.90899754,0.8333097,0.002283680561580328,0.99298316,0.4197806,0.8935939,0.80949354,0.00435845268657431,0.9803627,0.616922
112,0.90960944,0.8343421,0.002268960576780634,0.9934648,0.4198932,0.91270494,0.83999,0.0034113582805730402,0.9848084,0.63350356
113,0.91050804,0.83584905,0.002246404913539061,0.994181,0.4201898,0.9249938,0.8604579,0.002356161130592227,0.97990286,0.648635
114,0.91127896,0.83714646,0.0022272495674086905,0.99470824,0.4204115,0.9182008,0.84877247,0.0027817951049655676,0.9713184,0.65121996
115,0.91177773,0.837998,0.0022154593647807272,0.9950875,0.42068875,0.92679083,0.8636028,0.0021595178404822946,0.97303057,0.6619381
116,0.9120371,0.83843803,0.0022093320374850078,0.99522316,0.420819,0.9058124,0.8280147,0.0034627795685082674,0.9638186,0.63652986
117,0.91207695,0.83850455,0.002208561204632374,0.9952537,0.4208685,0.9083879,0.8322568,0.0031094978330656886,0.970557,0.63388187
118,0.9120855,0.8385158,0.002208517721857088,0.99527204,0.42087132,0.903664,0.82501405,0.004170011496171355,0.9845614,0.6191917
119,0.9119457,0.8382813,0.0022114610353819674,0.9952274,0.4208461,0.89534485,0.8115345,0.0048612202517688274,0.9706404,0.6211462
120,0.9118529,0.838124,0.002212885168986248,0.9952233,0.42077875,0.8913804,0.80565464,0.005242781480774283,0.9613419,0.62871194
121,0.9118397,0.838106,0.002213121985661142,0.99527305,0.42076483,0.92104375,0.85365677,0.002229600795544684,0.9746644,0.6500221
122,0.9119485,0.83828926,0.0022097708358449937,0.99534434,0.420791,0.8920626,0.8053616,0.004100852529518306,0.96338,0.6203266
123,0.9121033,0.8385487,0.0022060516490880104,0.9954738,0.42091468,0.9202505,0.85240746,0.0026094033382833004,0.98040736,0.6372864
124,0.91218805,0.8386933,0.0022034042728594754,0.99552655,0.42092362,0.9338929,0.87598455,0.0017497999360784888,0.9885982,0.65052646
125,0.9123694,0.8389979,0.0021986293500694753,0.9956584,0.42095613,0.9251481,0.8607236,0.0021238268818706274,0.98132896,0.64617616
126,0.9123638,0.8389878,0.002199037924881919,0.9957041,0.42097923,0.9259768,0.8621757,0.002013558114413172,0.9839907,0.643276
127,0.9125352,0.8392772,0.002194429061754551,0.99582744,0.4211069,0.9046576,0.8263904,0.004113443195819855,0.9856526,0.6193809
128,0.9061234,0.82923305,0.0023586376352024143,0.9911644,0.4195184,0.5567308,0.39297724,0.02401288179680705,0.5783373,0.6574617
129,0.8914909,0.8048685,0.002702406954610785,0.9822225,0.4151365,0.905812,0.8280614,0.002821208967361599,0.9778817,0.632747
130,0.9108032,0.8363208,0.0022408102392233696,0.9945811,0.42039642,0.9210805,0.8537488,0.002229486417490989,0.979107,0.64705884
131,0.91270953,0.8395588,0.0021933737003071124,0.9959661,0.4210414,0.92708194,0.86408013,0.0020398685592226684,0.97834885,0.655255
132,0.9134656,0.840846,0.0021743776668920784,0.9966467,0.42142892,0.93068385,0.8703631,0.0018936418346129358,0.9799344,0.6589118
133,0.91395074,0.8416731,0.002161649576526382,0.9971005,0.4216605,0.93190306,0.8725025,0.0018462773878127337,0.98117095,0.6603619
134,0.91427076,0.8422191,0.0021524211272086115,0.9974266,0.42183882,0.9316785,0.87210834,0.0018445769092068076,0.9813251,0.6592901
135,0.9144769,0.8425708,0.002145894885001475,0.99766785,0.42194933,0.93257177,0.8736685,0.0017955791554413736,0.98162043,0.65998363
136,0.9145888,0.8427631,0.00214141532220534,0.9978093,0.42199972,0.9256935,0.8618093,0.0021198361646384,0.9811196,0.6519765
137,0.9146641,0.8428924,0.0021378808667330946,0.9978969,0.42207676,0.9245766,0.85990614,0.0021773483604192734,0.98032504,0.6502743
138,0.9147021,0.8429587,0.0021354122677148092,0.9979787,0.42209372,0.92764866,0.8651528,0.0019998730858787894,0.9810678,0.65342665
139,0.9147128,0.8429777,0.002133831223517022,0.997996,0.4221055,0.9247467,0.86014724,0.0021911156363785267,0.97933924,0.6485089
140,0.91470385,0.84296376,0.0021329621445793034,0.99801993,0.4221121,0.932919,0.8742738,0.001828356005717069,0.98063546,0.6577139
141,0.91468805,0.8429374,0.0021322079914348783,0.9980567,0.42212504,0.9201244,0.852231,0.002648852940183133,0.9832559,0.64050186
142,0.91466296,0.8428954,0.002131920102219852,0.99803615,0.42212763,0.9258951,0.8620162,0.0020702130277641118,0.9811969,0.64813066
143,0.9146342,0.84284765,0.002132335334005604,0.9980322,0.4221187,0.92897964,0.86737895,0.0019271503551863134,0.98229074,0.6504634
144,0.91460353,0.84279335,0.0021323624051584385,0.9980194,0.4221201,0.9331954,0.87477064,0.001790722832083702,0.9847335,0.65475065
145,0.91451967,0.84265023,0.002133973732764013,0.9979731,0.42208382,0.926612,0.86336803,0.0021022227010689676,0.9833285,0.64705884
146,0.9143843,0.84241664,0.002137224632094993,0.9978291,0.42207322,0.9299928,0.86925983,0.002038928330875933,0.9852448,0.6483198
147,0.91424966,0.84219223,0.0021405656897677374,0.9977781,0.42198843,0.9349833,0.8779177,0.0018424152513034642,0.9819592,0.6623164
148,0.91407484,0.84189683,0.0021454242200587732,0.9976438,0.4219241,0.91415894,0.84235686,0.003205707995221019,0.97806007,0.6408171
149,0.91383225,0.8414826,0.002151131367733943,0.99743533,0.4218148,0.9323507,0.8732896,0.0019670482142828405,0.97921544,0.6594162
