,Image,Accuracy,F1,Jaccard,Recall,Precision
0,Placa1-imagen8.jpg,0.9993236074270557,0.955562009875109,0.9149054505005562,0.9676470588235294,0.9437751004016064
1,Placa1-imagen10.jpg,0.9994562334217507,0.9707630140242453,0.9431870669745959,0.9719181342217992,0.9696106362773029
2,Placa1-imagen11.jpg,0.9994252873563219,0.9557522123893806,0.9152542372881356,0.9659442724458205,0.9457729875378915
3,Placa1-imagen15.jpg,0.9996750663129973,0.9706058788242351,0.9428904428904429,0.9719663596315579,0.9692492012779552
